,business_id,after_Jan2010_count,after_Jan2014_count,after_Jun2014_count,after_Jan2015_count,ratings_avg_x,users_sum_x,review_count,stars,categories,city,state,full_address,latitude,longitude,name,attributes[Alcohol],attributes[Ambience][casual],attributes[Ambience][classy],attributes[Ambience][divey],attributes[Ambience][hipster],attributes[Ambience][intimate],attributes[Ambience][romantic],attributes[Ambience][touristy],attributes[Ambience][trendy],attributes[Ambience][upscale],attributes[Delivery],neighborhoods,open,users_sum_y,ratings_avg_y
80,1PB9xsunCoSccTmAvjMlhA,35,12,9,3,4.004153565,42.935,52,4.0,"[Burmese, Chinese, Restaurants]",Pittsburgh,PA,"2110 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217",40.4333064,-79.9231271,Zaw's Asian Foods,none,True,False,False,False,False,False,False,False,False,False,[Squirrel Hill],False,160.9016667,3.301871744
81,1PcoOrAavnik-f_Epp9v0A,4,0,0,0,1.921622686,4.231666667,5,2.0,"[Local Services, Dry Cleaning & Laundry]",Pittsburgh,PA,"1104 S Braddock Ave
Pittsburgh, PA 15218",40.432478,-79.894158,Regency Cleaners,,,,,,,,,,,,[],True,13.73166667,5.0
82,1Q7y7IIkE6yCr6IVl1lBSg,30,5,2,1,4.362104717,51.44,31,4.5,"[Hair Salons, Women's Clothing, Fashion, Shopping, Beauty & Spas]",Pittsburgh,PA,"3613 Butler St
Lawrenceville
Pittsburgh, PA 15201",40.4658111,-79.9652508,Pageboy Salon & Boutique,,,,,,,,,,,,[Lawrenceville],True,8.97,4.230769231
83,1QhIsblyEViEWc53FmxH_Q,2,0,0,0,1.8,4.1,3,2.5,"[Burgers, Fast Food, Restaurants]",Pittsburgh,PA,"891 Freeport Rd
Pittsburgh, PA 15238",40.4869258,-79.8906011,Wendy's,,,,,,,,,,,False,[],True,227.1,2.724680757
84,1ROn1nUafuPbp3sx6FX7JQ,5,2,2,2,3.858567305,12.70333333,6,3.5,"[Food, Desserts, Ice Cream & Frozen Yogurt]",Pittsburgh,PA,"125 W Station Square Dr
The Freight House Shops At Station Square
South Side
Pittsburgh, PA 15219",40.434824,-80.0078711,Carol's Confections,,,,,,,,,,,,[South Side],True,51.93166667,4.784588722
85,1RV8xKft7cvG-OjED8_RIg,13,5,5,2,3.150502008,33.2,15,2.5,"[Arts & Entertainment, Cinema]",Pittsburgh,PA,"1500 Washington Rd
Ste 1205
Pittsburgh, PA 15228",40.357213,-80.0520951,Carmike Galleria 6,,,,,,,,,,,,[],True,208.99,3.938123036
86,1TspmxRwthe1s48fCjIQ3Q,3,2,2,2,2.966494845,5.173333333,4,3.5,"[Bars, Nightlife]",Homestead,PA,"4501 Main St
Homestead, PA 15120",40.37952,-79.9072838,Pisci's,,,,,,,,,,,,[],True,207.7816667,3.384634512
87,1_lU0-eSWJCRvNGk78Zh9Q,3,2,2,1,4.13318535,7.508333333,3,4.5,"[Libraries, Public Services & Government]",Carnegie,PA,"300 Beechwood Ave
Carnegie
Carnegie, PA 15106",40.4068423,-80.0858661,Carnegie Free Library,,,,,,,,,,,,[Carnegie],True,350.2116667,3.346133529
88,1arFPq3HVIPnGkIVw6RAJw,6,1,0,0,2.17033381,64.15833333,10,2.5,"[Sandwiches, Restaurants]",Pittsburgh,PA,"115 Federal St
North Side
Pittsburgh, PA 15212",40.4468714046,-80.0046486305,Primanti Brothers at PNC Park,beer_and_wine,,,,,,,,,,False,[North Side],True,227.1,2.724680757
89,1cjK574O39pVwS1tiWdLYA,11,3,2,1,3.754522786,31.415,13,4.0,"[Shopping Centers, Shopping]",Blawnox,PA,"934 Freeport Rd
Blawnox, PA 15238",40.488071897,-79.890614748,Waterworks Mall,,,,,,,,,,,,[],True,133.095,3.177304432
90,1eTtHfanVJKovviZgCumyA,6,0,0,0,4.011689692,4.705,7,3.5,"[Latin American, Restaurants]",Pittsburgh,PA,"601 E Carson St
South Side
Pittsburgh, PA 15203",40.4286724,-79.9934064,Rivas Nicaraguan Restaurant,none,False,False,False,False,False,False,False,False,False,,[South Side],False,197.6683333,3.953980152
91,1fSlarYpCHK7gGeQ02CiMg,4,0,0,0,3.668016194,5.763333333,4,3.5,"[Bars, Nightlife]",Pittsburgh,PA,"814 Madison Ave
North Side
Pittsburgh, PA 15212",40.455289,-79.996929,Verdetto's Bar & Restaurant,full_bar,False,False,True,False,False,False,False,False,False,,[North Side],True,208.99,3.938123036
92,1gyztgqbLEGnBY9wJCQKRw,42,12,11,8,3.771106716,69.09333333,45,4.0,"[American (New), Restaurants]",Pittsburgh,PA,"186 Castle Shannon Blvd
Pittsburgh, PA 15228",40.37745,-80.040797,Luma Restaurant,full_bar,False,True,False,False,False,True,False,False,False,False,[],True,160.9266667,4.12784291
93,1jl3G4VZjkEVboD7cUZ0gQ,53,29,19,8,2.956608443,69.36833333,58,3.0,"[American (New), Restaurants]",Pittsburgh,PA,"660 Washington Rd
Pittsburgh, PA 15228",40.3809456,-80.0447335,Walnut Grill,full_bar,True,False,False,False,False,False,False,False,False,False,[],False,79.18166667,4.12646025
94,1mCFRovRzuNNgXNf_YDhkw,10,0,0,0,3.726264135,7.811666667,11,4.0,"[Food, Juice Bars & Smoothies]",Pittsburgh,PA,"735 Copeland St
Lower Level
Shadyside
Pittsburgh, PA 15232",40.45209,-79.93223,Juice Box Cafe,,,,,,,,,,,,[Shadyside],False,39.17833333,3.224486323
95,1md5jVWAiBUtOIoJ0Ca5lA,2,2,1,0,3.0,1.81,3,3.5,"[Active Life, Education, Yoga, Special Education, Fitness & Instruction]",Pittsburgh,PA,"3701 Butler St
Lawrenceville
Pittsburgh, PA 15201",40.4663501,-79.9647573,Shining Light Prenatal Education,,,,,,,,,,,,[Lawrenceville],True,197.6683333,3.953980152
96,1n0n_-Iz0e3iVpH8sereiA,29,5,5,3,2.771956276,75.16833333,37,2.5,"[Hotels & Travel, Public Transportation, Transportation]",Pittsburgh,PA,"345 6th Ave
Shadyside
Pittsburgh, PA 15222",40.458139,-79.928437,Port Authority of Allegheny County,,,,,,,,,,,,[Shadyside],True,40.00833333,4.925015622
97,1pb-8xWWL_aYUSdOAxghnQ,4,1,1,0,4.835990888,18.29166667,5,5.0,"[Active Life, Amusement Parks]",West Mifflin,PA,"4800 Kennywood Blvd
West Mifflin, PA 15122",40.390315,-79.865458,Phantom's Revenge,,,,,,,,,,,,[],True,753.435,4.065816339
98,1qCuOcks5HRv67OHovAVpg,26,10,8,7,3.512178828,32.43333333,26,3.5,"[Pubs, Bars, American (New), Nightlife, Restaurants]",Homestead,PA,"122 W 8th Ave
Homestead
Homestead, PA 15120",40.405311,-79.912595,Duke's Upper Deck Cafe,full_bar,True,False,False,False,False,False,False,False,,False,[Homestead],True,160.9266667,4.12784291
99,1qGq_IcIQLEESnVNMQ52xQ,10,3,2,1,4.721153846,9.533333333,10,5.0,"[Shopping, Optometrists, Health & Medical, Eyewear & Opticians]",Pittsburgh,PA,"223 4th Ave
Downtown
Pittsburgh, PA 15222",40.4398452,-80.0021166,Heidioptics,,,,,,,,,,,,[Downtown],True,271.41,4.078829078
100,1qUYk564SajvwTtkNM6KJA,67,22,17,7,3.420880894,137.3983333,82,3.5,"[Food, Coffee & Tea]",Pittsburgh,PA,"5524 Walnut St
Shadyside
Pittsburgh, PA 15232",40.4513477,-79.9327682,The Coffee Tree Roasters,,,,,,,,,,,,[Shadyside],True,227.1,2.724680757
101,1qZsGIUvAu9KAi4widEAuQ,10,3,2,2,4.023922933,31.14166667,10,4.0,"[Arts & Entertainment, Performing Arts]",Pittsburgh,PA,"6 Allegheny Sq E
North Side
Pittsburgh, PA 15212",40.4523786,-80.0045775,New Hazlett Theater,,,,,,,,,,,,[North Side],True,753.435,4.065816339
102,1sOpYOBTjOUTJBcRe3utqg,40,0,0,0,4.489292182,84.67333333,40,4.5,"[Food, Desserts, Coffee & Tea]",Dormont,PA,"1517 Potomac Ave
Dormont
Dormont, PA 15216",40.3968899,-80.0357506,Sugar Cafe,,,,,,,,,,,,[Dormont],False,208.99,3.938123036
103,1tSzow6N3xDM4t5sCkDY1g,3,2,2,0,3.711743772,2.81,4,4.0,"[Hair Salons, Beauty & Spas]",Pittsburgh,PA,"2158 Brownsville Rd
Carrick Shopping Center
Carrick
Pittsburgh, PA 15210",40.391732,-79.98718,Cost Cutters,,,,,,,,,,,,[Carrick],True,350.2116667,3.346133529
104,1u2NauOy8xDj7aFQET680A,4,2,2,1,3.196469685,4.343333333,6,3.0,"[Active Life, Gyms, Trainers, Fitness & Instruction]",Carnegie,PA,"100 Roessler Rd
Carnegie, PA 15106",40.394305,-80.060154,Amerifit,,,,,,,,,,,,[],True,208.99,3.938123036
105,1uBT6mhp4SWa0aaBny39Og,6,6,6,6,4.575,13.33333333,6,4.5,"[Arts & Entertainment, Art Classes, Paint & Sip, Party & Event Planning, Event Planning & Services, Education]",Pittsburgh,PA,"4020 Butler St
Lawrenceville
Pittsburgh, PA 15201",40.4690857,-79.9614983,Paint Monkey,,,,,,,,,,,,[Lawrenceville],True,85.3,4.366803439
106,1uMpsCZjnKHEaPdrxAMY-Q,48,0,0,0,2.832340546,70.78833333,47,3.0,"[American (New), Restaurants]",Pittsburgh,PA,"535 Liberty Ave
Downtown
Pittsburgh, PA 15222",40.442035,-80.002556,Taste of Dahntahn,full_bar,True,False,False,False,False,False,False,True,False,True,[Downtown],False,85.3,4.366803439
107,1uPTCXmcAVujpLs1ieLUzg,61,19,15,5,4.127539176,80.40666667,75,4.0,"[Korean, Sushi Bars, Japanese, Restaurants]",Pittsburgh,PA,"2122 E Carson St
South Side
Pittsburgh, PA 15203",40.428184,-79.975306,Little Tokyo Bistro,beer_and_wine,True,False,False,False,False,False,False,False,False,True,[South Side],True,79.18166667,4.12646025
108,1u_8Lk1_0UsTmjW6b12bpw,61,20,16,9,3.114973346,106.3,69,3.5,"[Seafood, Restaurants]",Pittsburgh,PA,"226 W Station Square Dr
South Side
Pittsburgh, PA 15219",40.4338974,-80.0042753,Joe's Crab Shack,full_bar,True,False,False,False,False,False,False,False,False,False,[South Side],True,208.99,3.938123036
109,1up3nbbWu9cenLZ04ouTHA,4,1,1,1,4.62560154,6.926666667,5,4.5,"[Thrift Stores, Shopping]",Pittsburgh,PA,"4752 Liberty Ave
Bloomfield
Pittsburgh, PA 15224",40.4609914,-79.9483345,Junior League of Pittsburgh,,,,,,,,,,,,[Bloomfield],False,92.38,3.275257992
110,1vK7gWQ_b5ehAyOidOsYtg,101,37,31,11,3.96019966,177.3016667,130,4.0,"[Italian, Pizza, Restaurants]",Pittsburgh,PA,"2112 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217",40.4332453,-79.9232555,Aiello's Pizza,none,True,False,False,False,False,False,False,False,False,False,[Squirrel Hill],True,753.435,4.065816339
111,1vQLTKwmcmZXtNzfKEvMmA,43,21,18,8,2.984355114,53.69166667,45,3.0,"[Sushi Bars, Japanese, Restaurants]",Pittsburgh,PA,"2100 Greentree Rd
Pittsburgh, PA 15220",40.392287,-80.070269,Benihana,full_bar,False,False,False,False,False,False,False,True,False,False,[],True,94.96833333,2.932117723
112,1vdJl0JBn7_UOsUTfd_FEA,9,5,5,1,2.602709206,18.70166667,10,2.5,"[Active Life, Golf]",Bethel Park,PA,"1530 Hamilton Rd
Bethel Park, PA 15234",40.3568962,-80.01591,Cool Springs Sports Complex,,,,,,,,,,,,[],True,133.095,3.177304432
113,1wCyM-brDWQNxrJajO7QXw,10,5,4,3,3.332620778,15.59333333,12,3.5,"[Fast Food, Southern, Chicken Wings, Restaurants]",Pittsburgh,PA,"2010 Wharton St
South Side
Pittsburgh, PA 15203",40.4303393,-79.9770267,Popeyes Kitchen Louisiana,none,,,,,,,,,,False,[South Side],True,40.00833333,4.925015622
114,1wgd9o7LQAWfb7E6Vw_wOQ,3,2,0,0,2.872775801,3.746666667,3,2.5,"[Active Life, Skating Rinks]",Pittsburgh,PA,"990 Castle Shannon Blvd
Pittsburgh, PA 15234",40.3660903,-80.0265822,Ice Castle,,,,,,,,,,,,[],True,51.035,2.53505764
115,1xRLO1NM8-3soskp2fEgyw,7,4,4,2,3.515966712,8.611666667,10,3.5,"[Active Life, Gyms, Fitness & Instruction]",Pittsburgh,PA,"6325 Penn Ave
East Liberty
Pittsburgh, PA 15206",40.4595955,-79.9197257,Club One,,,,,,,,,,,,[East Liberty],True,79.18166667,4.12646025
116,1z9P8mDays0A7AfRe16ojw,7,0,0,0,4.722927157,49.65,8,4.5,"[Shopping, Home Decor, Arts & Crafts, Home & Garden, Event Planning & Services, Cards & Stationery, Flowers & Gifts]",Pittsburgh,PA,"5824 Forbes Ave
Squirrel Hill
Pittsburgh, PA 15217",40.4377489,-79.92187,Ten Thousand Villages,,,,,,,,,,,,[Squirrel Hill],True,314.7483333,3.781153196
117,1zKH87sjLpRr8XDKmk7j1g,71,21,16,8,3.138170691,140.5266667,82,3.0,"[Bars, American (Traditional), Cocktail Bars, Nightlife, Restaurants]",Pittsburgh,PA,"971 Liberty Ave
Downtown
Pittsburgh, PA 15222",40.4438693,-79.995512,Tonic Bar & Grill,full_bar,True,False,False,False,False,False,False,False,False,False,[Downtown],True,92.38,3.275257992
118,2-T_D2lIL5Ub2G_U2crtrQ,125,38,25,9,4.000259805,166.7916667,159,4.0,"[Indian, Restaurants]",Pittsburgh,PA,"257 N Craig St
Oakland
Pittsburgh, PA 15213",40.451127,-79.951924,Tamarind,none,True,False,False,False,False,False,False,False,False,,[Oakland],True,753.435,4.065816339
119,20DyG_lwW8ymzA-0dhQpsA,24,8,6,5,3.832904536,24.61666667,25,3.5,"[Beauty & Spas, Gyms, Tanning, Trainers, Fitness & Instruction, Active Life]",Pittsburgh,PA,"5608 Walnut St
Shadyside
Pittsburgh, PA 15232",40.451566,-79.931741,X Shadyside,,,,,,,,,,,,[Shadyside],True,753.435,4.065816339
120,21hqlWgjmNgW4pBZJDuziQ,5,1,0,0,2.517727353,18.80333333,5,3.0,"[Food, Grocery]",Pittsburgh,PA,"1616 Broadway Ave
Beechview
Pittsburgh, PA 15216",40.4100066,-80.0249876,Market On Broadway IGA,,,,,,,,,,,,[Beechview],True,350.2116667,3.346133529
121,23xaQMfVTszfXxzP8NdN3w,24,0,0,0,3.206964561,27.04166667,27,3.5,"[Active Life, Gyms, Fitness & Instruction]",Pittsburgh,PA,"19 Bakery Sq Blvd
Larimer
Pittsburgh, PA 15206",40.4569644235,-79.9153769016,Urban Active Fitness,,,,,,,,,,,,[Larimer],False,160.9266667,4.12784291
122,247GgHoZztRikNUeKjkEmQ,6,0,0,0,3.581385374,7.771666667,9,3.5,"[French, Restaurants]",Pittsburgh,PA,"2104 E Carson St
South Side
Pittsburgh, PA 15203",40.4282809,-79.9760126,Le Pommier,full_bar,,,,,,,,,,False,[South Side],False,753.435,4.065816339
123,24GmG-gusr5Jugnf_iX1KA,3,2,2,2,3.985074627,2.68,3,3.5,"[Home Services, Home Inspectors]",Pittsburgh,PA,"430 Fernhill Ave
Brookline
Pittsburgh, PA 15226",40.400763,-80.013526,Enviro Tech USA,,,,,,,,,,,,[Brookline],True,271.41,4.078829078
124,24t1XrFKY0ldSD1hOKnTew,13,2,2,1,4.555979374,23.595,17,4.5,"[Food, Ice Cream & Frozen Yogurt]",Pittsburgh,PA,"2124 E Carson St
South Side
Pittsburgh, PA 15203",40.428181,-79.975218,Love Yogurt,,,,,,,,,,,,[South Side],False,19.10166667,2.244132275
125,26HlCqrwTikf-n5FXRS8qw,15,4,2,1,3.366283491,37.26166667,19,3.5,"[Food, Coffee & Tea]",Pittsburgh,PA,"1400 E Carson St
South Side
Pittsburgh, PA 15203",40.4286494,-79.9840364,Starbucks,,,,,,,,,,,,[South Side],True,207.7816667,3.384634512
126,26R-9vQEgGLSX4Zp0v0l-A,11,5,4,0,4.201520346,11.18166667,13,4.5,"[Shopping, Home Services, Books, Mags, Music & Video, Real Estate Services, Antiques, Music & DVDs, Real Estate]",Pittsburgh,PA,"513 Grant Ave
Millvale
Pittsburgh, PA 15209",40.4805939,-79.9746744,Attic Record Store,,,,,,,,,,,,[Millvale],True,85.3,4.366803439
127,2Bl_6x4SN6TSuHBafIFgqw,17,11,10,5,4.777055272,17.94166667,20,5.0,"[Sandwiches, Restaurants]",Pittsburgh,PA,"2616 Brownsville Rd
Carrick
Pittsburgh, PA 15227",40.3849232,-79.9785303,Sam's Sun Sandwich,none,False,False,True,False,False,False,False,False,False,True,[Carrick],True,753.435,4.065816339
128,2CVv0URvnKNXA5EfeEb9Eg,12,7,6,1,3.187268232,13.48333333,12,3.0,"[Food, Coffee & Tea, Cafes, Restaurants]",Pittsburgh,PA,"5607 Baum Blvd
Friendship
Pittsburgh, PA 15232",40.4579855,-79.9352334,Crazy Mocha Coffee,none,False,False,False,False,False,False,False,True,False,False,[Friendship],True,314.7483333,3.781153196
129,2ChkhRUwGbneeCzaWCaJxg,18,1,1,0,3.516452074,37.28,22,4.0,"[Greek, Restaurants]",Pittsburgh,PA,"411 Smithfield St
Downtown
Pittsburgh, PA 15222",40.4390325,-79.9994704,Pita Pit,none,True,False,False,False,False,False,False,False,False,True,[Downtown],False,160.9016667,3.301871744
130,2DgtpHdWPwUenOwwpQdkrQ,6,1,1,1,4.096774194,10.33333333,6,4.0,"[Bakeries, Food, Gluten-Free, Vegan, Restaurants]",Pittsburgh,PA,"2401 Penn Ave
Strip District
Pittsburgh, PA 15222",40.453845,-79.980478,Gluten Free Goat Bakery,,,,,,,,,,,,[Strip District],True,8.97,4.230769231
131,2E8PDh_4iBuxhWghx9jdQQ,4,1,1,0,2.270824248,19.10833333,4,3.5,"[Flowers & Gifts, Shopping, Florists]",Mount Washington,PA,"138 Virginia Ave
Mt. Washington
Mount Washington, PA 15211",40.430405,-80.008647,Wallace Floral Shoppe,,,,,,,,,,,,[Mt. Washington],True,86.91166667,3.108520145
132,2EEmhVhG5SCt8dEo5zf-Hg,98,19,12,5,3.516039752,142.7183333,107,3.5,"[Vietnamese, Restaurants]",Pittsburgh,PA,"1627 Penn Ave
Strip District
Pittsburgh, PA 15222",40.449453,-79.98692,Vietnam's Pho,none,True,False,False,False,False,False,False,False,False,False,[Strip District],True,314.7483333,3.781153196
133,2Igiyhi82R8_QaaPplRmCw,203,84,70,25,4.309939578,336.2483333,237,4.5,"[Breakfast & Brunch, Diners, Restaurants]",Pittsburgh,PA,"1430 Potomac Ave
Dormont
Pittsburgh, PA 15216",40.396012,-80.034727,The Dor-Stop Restaurant,none,True,False,False,False,False,False,False,False,False,False,[Dormont],True,100.775,3.641511618
134,2K-XaFjaHUR8Dp6QAihITg,235,55,42,13,4.187102547,400.4666667,271,4.0,"[Breakfast & Brunch, Diners, Restaurants]",Pittsburgh,PA,"60 21 St
Strip District
Pittsburgh, PA 15222",40.4520296,-79.9835649,P&G's Pamela's Diner,none,True,False,False,False,False,False,False,False,False,False,[Strip District],True,83.40333333,3.776188002
135,2K52MBo_VfymVw5qVwGcSA,2,0,0,0,4.0,1.49,3,4.5,"[Delis, Cafes, Restaurants]",Pittsburgh,PA,"2000 Technology Dr
Oakland
Pittsburgh, PA 15213",40.4337801603,-79.9698579311,Keystone Cafe,none,False,False,False,False,False,False,False,False,False,False,[Oakland],False,85.3,4.366803439
136,2KiXw5gtGJfDK1jw9jJ5wA,58,14,10,2,4.105644075,89.12,62,4.5,"[Pubs, Bars, Nightlife]",Pittsburgh,PA,"1227 Monterey St
North Side
Pittsburgh, PA 15212",40.4556076,-80.0132552,Monterey Pub,full_bar,True,False,False,False,False,False,False,False,False,,[North Side],True,94.96833333,2.932117723
137,2LB03jEM_kCcMteoGrbJ9A,3,0,0,0,5.0,3.68,3,5.0,"[Active Life, Gyms, Fitness & Instruction]",Pittsburgh,PA,"1351 Washington Blvd
Larimer
Pittsburgh, PA 15206",40.4695598,-79.9089738,Crossfit Pittsburgh,,,,,,,,,,,,[Larimer],True,753.435,4.065816339
138,2MUQomm9dx3BU0X6s11xGQ,12,1,1,1,4.644859813,35.66666667,12,4.0,"[Food, Food Trucks]",Pittsburgh,PA,"Garfield
Pittsburgh, PA 15224",40.467202,-79.9444526,Berlin Street Food,,,,,,,,,,,,[Garfield],True,197.6683333,3.953980152
139,2NTA4ZqSooVfBpnkEOtsvA,5,5,3,1,5.0,6.286666667,6,5.0,"[Bridal, Shopping]",Pittsburgh,PA,"246 Washington Rd
Pittsburgh, PA 15216",40.388349,-80.04332,Koda Bridal,,,,,,,,,,,,[],True,39.17833333,3.224486323
140,2Ny460lur1MzN-nsi0_Bpw,8,2,1,1,3.151883354,10.97333333,8,3.0,"[Food, Donuts, Coffee & Tea]",Crafton,PA,"40 Foster Ave
Crafton, PA 15205",40.4400217488,-80.0691623849,Dunkin' Donuts,,,,,,,,,,,,[],True,136.5333333,3.817626953
141,2OhBwi83GEBlarsr4pEnWA,6,2,2,1,4.082854406,13.92,6,4.0,"[Food, Grocery]",Pittsburgh,PA,"4223 Murray Ave
Greenfield
Pittsburgh, PA 15217",40.4225105,-79.9286966,Kiev,,,,,,,,,,,,[Greenfield],True,94.96833333,2.932117723
142,2Ol5IT7nu5WBm0ldD-ERKA,18,9,7,3,4.429867449,30.68,19,4.5,"[Delis, Restaurants]",Pittsburgh,PA,"101 N Dithridge St
Oakland
Pittsburgh, PA 15213",40.4469698,-79.9507326,Kevin's Deli,none,,,,,,,,,,True,[Oakland],True,79.18166667,4.12646025
143,2P7_yT5KGyY3b6ikkyHb3w,3,3,3,2,4.0,4.508333333,3,4.0,"[Food, Coffee & Tea]",Pittsburgh,PA,"Carnegie Mellon University Oakland
5000 Forbes Ave
Squirrel Hill
Pittsburgh, PA 15213",40.4426643755,-79.9456820676,La Prima Espresso,,,,,,,,,,,,[Squirrel Hill],True,39.27,4.102156014
144,2PfavOTufsPCRdYm-bFcpw,70,30,25,9,4.426833198,129.305,74,4.5,"[Food, Ice Cream & Frozen Yogurt, Desserts]",Pittsburgh,PA,"4600 E Carson St
South Side
Pittsburgh, PA 15210",40.4115087,-79.9558863,Page Dairy Mart,,,,,,,,,,,,[South Side],True,208.99,3.938123036
145,2PzCVpZN7-xWGGG3a97x0g,5,0,0,0,3.458333333,5.96,5,3.0,"[Delis, Restaurants]",Pittsburgh,PA,"220 5th Ave
Downtown
Pittsburgh, PA 15222",40.4411159,-80.0014246,Mattiniero,none,False,False,False,False,False,False,False,False,False,False,[Downtown],True,208.99,3.938123036
146,2SXcJT4yW9EQoEuNI1hmaw,10,7,6,4,1.0,8.84,8,1.0,"[Health & Medical, Dentists, General Dentistry]",Pittsburgh,PA,"Shadyside Smiles
5750 Centre Ave, Ste 200
Shadyside
Pittsburgh, PA 15206",40.4575012,-79.9324076,"Schmeler R Christina, DDS",,,,,,,,,,,,[Shadyside],True,79.18166667,4.12646025
147,2SwC8wqpZC4B9iFVTgYT9A,214,81,64,30,3.839202355,380.955,251,4.0,"[Bars, Mediterranean, Wine Bars, Nightlife, Restaurants, Diners]",Pittsburgh,PA,"229 S Highland Ave
Shadyside
Pittsburgh, PA 15206",40.458138,-79.924797,Casbah,full_bar,False,False,False,False,False,False,False,True,False,False,[Shadyside],True,51.035,2.53505764
148,2UUkXa45Vgk_TfCP6kmfSw,128,42,31,21,3.608400113,200.0766667,137,3.5,"[Food, Beer, Wine & Spirits, American (New), Restaurants]",Pittsburgh,PA,"2518 E Carson St
South Side
Pittsburgh, PA 15203",40.427409,-79.969064,OTB Bicycle Café,full_bar,False,False,False,True,False,False,False,False,False,False,[South Side],True,160.9016667,3.301871744
149,2X32M84ejYIAC6HsrT2gpw,28,12,12,12,3.048,41.66666667,27,3.0,"[Bars, Nightlife, Dance Clubs]",Pittsburgh,PA,"125 7th St
Downtown
Pittsburgh, PA 15222",40.443888,-80.000223,Howl at the Moon,full_bar,False,False,False,False,False,False,False,False,False,,[Downtown],True,18.66666667,4.178571429
150,2X5G4Ujq0s4Wfn4TC7gX0g,219,59,38,16,4.189411545,402.325,266,4.5,"[Pubs, Bars, Hot Dogs, Nightlife, Restaurants]",Pittsburgh,PA,"1118 S Braddock Ave
Pittsburgh, PA 15218",40.432022,-79.893834,D's Six Pax & Dogz,beer_and_wine,True,False,False,False,False,False,False,False,False,False,[],True,753.435,4.065816339
151,2Yv6Tgb5mpoEo3_EIpKs3g,43,13,9,5,3.19256679,101.4366667,54,3.0,"[Bars, American (New), Nightlife, Restaurants]",Pittsburgh,PA,"125 W Station Square Drive
South Side
Pittsburgh, PA 15219",40.4330076,-80.0045618,Houlihan's,full_bar,True,False,False,False,False,False,False,False,False,False,[South Side],True,94.96833333,2.932117723
152,2Z9DgvDOBEf5JhdWpeATmg,9,5,4,2,4.522246793,18.84166667,12,4.5,"[Doctors, Health & Medical, Obstetricians & Gynecologists, Cardiologists]",Pittsburgh,PA,"1000 Bower Hill Rd
Pittsburgh, PA 15243",40.3780993,-80.0666096,St. Clair Hospital,,,,,,,,,,,,[],True,39.27,4.102156014
153,2a8ieC69UOfI7XE9j16Kgg,3,0,0,0,4.450549451,4.246666667,4,3.5,"[Food, Ethnic Food, Specialty Food]",Pittsburgh,PA,"Pittsburgh Public Market
2100 Smallman St and 17th Ave
Strip District
Pittsburgh, PA 15222",40.4497067,-79.9860371,Gosia's Pierogies,,,,,,,,,,,,[Strip District],True,753.435,4.065816339
154,2bBxE8pEbLBETejCi_aBeg,14,5,4,1,3.118857654,44.70333333,17,2.5,"[Train Stations, Hotels & Travel]",Pittsburgh,PA,"1100 Liberty Ave
Downtown
Pittsburgh, PA 15222",40.4442424,-79.9924126,Amtrak,,,,,,,,,,,,[Downtown],True,69.35,3.561451574
155,2bFrNEhlNjFA7aqJyYBXmw,37,17,12,7,3.429114453,39.9,44,3.5,"[Seafood, Restaurants]",Pittsburgh/S. Hills Galleria,PA,"1500 Washington Road
Pittsburgh/S. Hills Galleria, PA 15228",40.35592,-80.05004,Mitchell's Fish Market,full_bar,False,True,False,False,False,False,False,False,False,False,[],True,94.96833333,2.932117723
156,2e0IF83DL8rdZfTGLmmH8A,11,0,0,0,3.916920652,31.71666667,10,3.0,"[Food, Ice Cream & Frozen Yogurt]",Pittsburgh,PA,"820 Liberty Ave
Downtown
Pittsburgh, PA 15222",40.4426569,-79.998105,Sweetlix,,,,,,,,,,,,[Downtown],False,207.7816667,3.384634512
157,2e46okUeZWV0eKn1tYY8ug,14,11,11,4,2.446218168,13.155,12,2.5,"[Hair Salons, Waxing, Nail Salons, Hair Removal, Beauty & Spas]",Pittsburgh,PA,"254 5th Ave
Downtown
Pittsburgh, PA 15222",40.4407027,-80.0008485,B&T Salon and Spa,,,,,,,,,,,,[Downtown],True,753.435,4.065816339
