,business_id,latitude_x,longitude_x,clusters,review_count,stars,categories,city,state,category_list
130,Mxb9V0M275IWpR3mZ5jV2w,40.438118,-79.954311,2,22,4.5,"[Hair Salons, Beauty & Spas]",Pittsburgh,PA,"['Hair Salons', ' Beauty & Spas', 99.0]"
131,B-DLw09xS5mgAC0lvlGUxw,40.441282,-79.956956,2,23,3.5,"[Food, Sandwiches, Bagels, Breakfast & Brunch, Restaurants]",Pittsburgh,PA,"['Food', ' Sandwiches', ' Bagels', ' Breakfast & Brunch', ' Restaurants', 80.5]"
132,81z_FvKvJ7YFfuP8WN7RnQ,40.438918,-79.9553059,2,104,4.5,"[Mexican, Restaurants]",Pittsburgh,PA,"['Mexican', ' Restaurants', 468.0]"
133,w76Ekjp9CY6cQ6Lamh9fSw,40.441662,-79.95736,2,98,4.0,"[Sushi Bars, Japanese, Restaurants]",Pittsburgh,PA,"['Sushi Bars', ' Japanese', ' Restaurants', 392.0]"
134,vtODRhBYQfr614DwMesBKg,40.4366438,-79.9538402,2,17,4.0,"[Pizza, Restaurants]",Pittsburgh,PA,"['Pizza', ' Restaurants', 68.0]"
135,takv9AY8InjnJR_vqryHGg,40.440661,-79.958699,2,10,3.0,"[Sandwiches, Restaurants]",Pittsburgh,PA,"['Sandwiches', ' Restaurants', 30.0]"
136,09r7xwM1OTEM2hnAM8WPFA,40.441879,-79.9568891,2,50,3.0,"[Italian, Comfort Food, Asian Fusion, Restaurants]",Oakland,PA,"['Italian', ' Comfort Food', ' Asian Fusion', ' Restaurants', 150.0]"
137,gKp4N3FTDj0R-3PI9PCf3A,40.441207,-79.957084,2,4,2.5,"[Local Services, Shipping Centers, Printing Services, Signmaking, Professional Services]",Pittsburgh,PA,"['Local Services', ' Shipping Centers', ' Printing Services', ' Signmaking', ' Professional Services', 10.0]"
138,j2zuOzaTwU_vy8BgRUQiyw,40.440304,-79.956279,2,20,3.5,"[Cuban, Restaurants]",Pittsburgh,PA,"['Cuban', ' Restaurants', 70.0]"
139,TE9WsqEr-IsNvlEu6FEpqg,40.441741,-79.9574559,2,10,4.5,"[Hair Salons, Beauty & Spas]",Pittsburgh,PA,"['Hair Salons', ' Beauty & Spas', 45.0]"
140,9Cx8HT4LLis_2OvcFZpEmw,40.4365708987,-79.9553876064,2,19,4.5,"[Grocery, Food, Ethnic Food, Specialty Food, Sandwiches, Restaurants]",Pittsburgh,PA,"['Grocery', ' Food', ' Ethnic Food', ' Specialty Food', ' Sandwiches', ' Restaurants', 85.5]"
141,7hugevd0swogs5Shrh0o2g,40.4457292,-79.9483634,2,30,4.5,"[Hair Salons, Beauty & Spas]",Pittsburgh,PA,"['Hair Salons', ' Beauty & Spas', 135.0]"
142,R8AgqxryV5iLk45lvIPozQ,40.4412329,-79.957026,2,22,3.5,"[Mexican, Restaurants]",Pittsburgh,PA,"['Mexican', ' Restaurants', 77.0]"
143,58CWQ1FOtT1ClbREmUb-pg,40.4366975,-79.9545605,2,6,4.0,"[Indian, Restaurants]",Pittsburgh,PA,"['Indian', ' Restaurants', 24.0]"
144,8MQoAj0bqEmGgJkRi14HtA,40.438522,-79.954807,2,14,3.0,"[Bars, Mexican, Nightlife, Restaurants]",Pittsburgh,PA,"['Bars', ' Mexican', ' Nightlife', ' Restaurants', 42.0]"
145,AtJzxpkKh3VMTqmkHhy0Lw,40.4407643,-79.9581044,2,115,3.5,"[American (New), Restaurants]",Pittsburgh,PA,"['American (New)', ' Restaurants', 402.5]"
146,BxjO2aY6l4uOVN9EiEVptQ,40.4392177,-79.9597183,2,30,4.0,"[Sandwiches, Restaurants]",Pittsburgh,PA,"['Sandwiches', ' Restaurants', 120.0]"
147,PhoGiguAp2mWjqX85hDavQ,40.4456919135,-79.9489865016,2,74,4.0,"[Food, Ice Cream & Frozen Yogurt]",Pittsburgh,PA,"['Food', ' Ice Cream & Frozen Yogurt', 296.0]"
148,dbsI3wSVdhOLGNjmM8sBfQ,40.4430416047,-79.953064311,2,20,4.0,"[Food, Coffee & Tea]",Pittsburgh,PA,"['Food', ' Coffee & Tea', 80.0]"
149,Y5mY_dT7-_wauhQXLQgqtA,40.4435295,-79.9521286,2,8,4.5,"[Food, Arts & Entertainment, Street Vendors, Nightlife, Music Venues]",Pittsburgh,PA,"['Food', ' Arts & Entertainment', ' Street Vendors', ' Nightlife', ' Music Venues', 36.0]"
150,jczJ4bsO8_VwbFjXkN396Q,40.4414677,-79.9574362,2,27,3.0,"[Mexican, Restaurants]",Pittsburgh,PA,"['Mexican', ' Restaurants', 81.0]"
151,Kvtc2vxOmVbBT1Uti1k31Q,40.439424,-79.959407,2,8,3.5,"[Hotels & Travel, Event Planning & Services, Hotels]",Pittsburgh,PA,"['Hotels & Travel', ' Event Planning & Services', ' Hotels', 28.0]"
152,qQkEmvb5uKcPFPGxx5WQqQ,40.4408472,-79.9573005,2,25,2.5,"[Dive Bars, Bars, Nightlife]",Pittsburgh,PA,"['Dive Bars', ' Bars', ' Nightlife', 62.5]"
153,8bzvvfrE0r71ZrxOxAgpaw,40.441358,-79.9587884,2,23,4.0,"[Pizza, Restaurants]",Pittsburgh,PA,"['Pizza', ' Restaurants', 92.0]"
154,VQDqKpJ3Qa4Cso1Wuk92UA,40.4408936,-79.958097,2,13,2.5,"[Pizza, Restaurants]",Pittsburgh,PA,"['Pizza', ' Restaurants', 32.5]"
155,lv2DSTFBOxefUNLbiWexow,40.44042,-79.956473,2,14,4.0,"[Pizza, Restaurants]",Pittsburgh,PA,"['Pizza', ' Restaurants', 56.0]"
156,DhQhHH6sFHTfVxdLE10T3A,40.444592,-79.9485208,2,9,3.0,"[Sushi Bars, Restaurants]",Pittsburgh,PA,"['Sushi Bars', ' Restaurants', 27.0]"
157,HQPyYaaDDcS8NEAnCUCgow,40.438875,-79.955248,2,34,4.5,"[Szechuan, Chinese, Restaurants]",Pittsburgh,PA,"['Szechuan', ' Chinese', ' Restaurants', 153.0]"
158,K-7E2cvjSv-YRc4U520VQg,40.44,-79.9599999,2,3,1.0,"[Financial Services, Financial Advising]",Pittsburgh,PA,"['Financial Services', ' Financial Advising', 3.0]"
159,aUb1ulqB4B1y6kQuqRV3cg,40.4417932,-79.9571431,2,52,3.0,"[Szechuan, Chinese, Restaurants]",Pittsburgh,PA,"['Szechuan', ' Chinese', ' Restaurants', 156.0]"
160,jOvre78unGobEEgDiJwH7A,40.441551,-79.956918,2,3,3.0,"[Fashion, Shopping]",Oakland,PA,"['Fashion', ' Shopping', 9.0]"
161,tanI1kq7vk8zGiNjUCtw0Q,40.4415892334,-79.9571999251,2,32,3.5,"[Taiwanese, Restaurants]",Pittsburgh,PA,"['Taiwanese', ' Restaurants', 112.0]"
162,6eU9yPTTbf8PS8fMc4nmCg,40.445056,-79.9490592,2,92,3.5,"[Middle Eastern, Restaurants]",Pittsburgh,PA,"['Middle Eastern', ' Restaurants', 322.0]"
163,-a22bjfNCVL0gvKpd6RakA,40.441904,-79.957142,2,163,4.0,"[Korean, Sushi Bars, Japanese, Restaurants]",Pittsburgh,PA,"['Korean', ' Sushi Bars', ' Japanese', ' Restaurants', 652.0]"
164,avMB_pG3lBy_M3rz5voSQw,40.4458765,-79.9490704,2,15,4.0,"[Bars, Karaoke, Nightlife]",Pittsburgh,PA,"['Bars', ' Karaoke', ' Nightlife', 60.0]"
165,LPZQWQxGkq5YQs51gA4VBg,40.439424,-79.959407,2,4,4.0,"[American (New), Restaurants]",Pittsburgh,PA,"['American (New)', ' Restaurants', 16.0]"
166,s8IAYfiw3fEasQc9aW-Ydw,40.4414046,-79.9567511,2,8,4.0,"[Food, Coffee & Tea]",Pittsburgh,PA,"['Food', ' Coffee & Tea', 32.0]"
167,LCybuUjDVdYQAdfeM6dISw,40.441139,-79.957151,2,5,2.5,"[Burgers, Fast Food, Restaurants]",Pittsburgh,PA,"['Burgers', ' Fast Food', ' Restaurants', 12.5]"
168,74M-Z77aaj0da0KpwhjSyw,40.4447699,-79.9498392,2,8,4.0,"[Churches, Religious Organizations]",Pittsburgh,PA,"['Churches', ' Religious Organizations', 32.0]"
169,4PvhZdmpkPy8fjzWMSY6jw,40.4448167,-79.9489713,2,36,3.0,"[Food, Bubble Tea, Taiwanese, Chinese, Restaurants]",Pittsburgh,PA,"['Food', ' Bubble Tea', ' Taiwanese', ' Chinese', ' Restaurants', 108.0]"
170,DhN5o_YoB8tw4HJ_CNiJBw,40.4414677,-79.9574362,2,25,3.0,"[Turkish, Middle Eastern, Pizza, Restaurants]",Pittsburgh,PA,"['Turkish', ' Middle Eastern', ' Pizza', ' Restaurants', 75.0]"
171,fboP8gAvPCdW-bnJmDslSg,40.4414208,-79.9587893,2,20,3.5,"[Peruvian, Burgers, Restaurants]",Pittsburgh,PA,"['Peruvian', ' Burgers', ' Restaurants', 70.0]"
172,CiG5CvHxYQl5DZ704a4viA,40.442287,-79.9563515,2,83,3.5,"[Dive Bars, Bars, American (Traditional), Nightlife, Restaurants]",Pittsburgh,PA,"['Dive Bars', ' Bars', ' American (Traditional)', ' Nightlife', ' Restaurants', 290.5]"
173,qHEZCMNrGxadWGjluAfNTw,40.4370186,-79.9548451,2,11,3.0,"[Dive Bars, Bars, Nightlife]",Pittsburgh,PA,"['Dive Bars', ' Bars', ' Nightlife', 33.0]"
174,NtPR7xaSxkQTWW1HYGz56A,40.440911,-79.957054,2,3,3.0,"[Food, Convenience Stores, Shopping, Drugstores]",Pittsburgh,PA,"['Food', ' Convenience Stores', ' Shopping', ' Drugstores', 9.0]"
175,tRNg1wj510eMi5ARotqlfw,40.4409995,-79.9577793,2,14,3.5,"[Food, Coffee & Tea]",Pittsburgh,PA,"['Food', ' Coffee & Tea', 49.0]"
176,Q2iZ7kT5SpiRir7iommz1g,40.4416275024,-79.9585952759,2,53,3.0,"[Indian, Restaurants]",Pittsburgh,PA,"['Indian', ' Restaurants', 159.0]"
177,RtKC65-4gqzEkRfK2D5pRA,40.4379259,-79.9556424,2,5,3.5,"[Food, Ethnic Food, Restaurants, Food Stands, Specialty Food]",Pittsburgh,PA,"['Food', ' Ethnic Food', ' Restaurants', ' Food Stands', ' Specialty Food', 17.5]"
178,OnOXwuhkpBU4P024jd9Kcg,40.4409249,-79.9587339,2,3,4.5,"[Food, Specialty Food, Candy Stores]",Pittsburgh,PA,"['Food', ' Specialty Food', ' Candy Stores', 13.5]"
179,RVAtmwbwbjLYEDDtvf1PYg,40.4368369,-79.9547169,2,26,2.5,"[Pizza, Restaurants]",Pittsburgh,PA,"['Pizza', ' Restaurants', 65.0]"
180,ZcaR7xOJgzItSOJBGH-A_A,40.4455555,-79.9486857,2,99,3.5,"[Delis, Restaurants]",Pittsburgh,PA,"['Delis', ' Restaurants', 346.5]"
181,vMLItQgYY195s4Y1ZpigGA,40.446281,-79.948608,2,3,3.5,"[Arts & Crafts, Fashion, Shopping, Jewelry, Accessories]",Pittsburgh,PA,"['Arts & Crafts', ' Fashion', ' Shopping', ' Jewelry', ' Accessories', 10.5]"
182,0sjCmXrP8WtfUujjeL6TRg,40.4448686,-79.9484537,2,13,4.5,"[Comic Books, Shopping, Books, Mags, Music & Video]",Pittsburgh,PA,"['Comic Books', ' Shopping', ' Books', ' Mags', ' Music & Video', 58.5]"
183,aVETs4peva3q3j4lRnHGEw,40.4413102,-79.9576541,2,27,3.5,"[Optometrists, Health & Medical, Shopping, Eyewear & Opticians]",Pittsburgh,PA,"['Optometrists', ' Health & Medical', ' Shopping', ' Eyewear & Opticians', 94.5]"
184,S46PCQhJbFO5yTx1JrPNpQ,40.443628,-79.950626,2,42,5.0,"[Libraries, Public Services & Government]",Pittsburgh,PA,"['Libraries', ' Public Services & Government', 210.0]"
185,3WgM6mvYrPDxGJ5fADSkUw,40.4412454,-79.9566016,2,193,3.5,"[Gastropubs, Restaurants]",Pittsburgh,PA,"['Gastropubs', ' Restaurants', 675.5]"
186,qK1ZPzQF0Nob_dT2_G8w6Q,40.4439607709,-79.9542873063,2,7,4.0,"[Food, Creperies, Food Trucks, Restaurants]",Pittsburgh,PA,"['Food', ' Creperies', ' Food Trucks', ' Restaurants', 28.0]"
187,eA-FHna3YDonR5ABgRq__A,40.439698,-79.9572742,2,7,5.0,"[Tattoo, Piercing, Beauty & Spas]",Pittsburgh,PA,"['Tattoo', ' Piercing', ' Beauty & Spas', 35.0]"
188,lB4l0M9jSXWIz_VYjbzlJg,40.439118,-79.961792,2,5,4.0,"[Pizza, Restaurants]",Pittsburgh,PA,"['Pizza', ' Restaurants', 20.0]"
189,Zww-ckcRf0fvu_yKGFZvPw,40.441741,-79.9574559,2,48,3.0,"[Pubs, Bars, Nightlife]",Pittsburgh,PA,"['Pubs', ' Bars', ' Nightlife', 144.0]"
190,KaGk0gV7k7EtmsVFnUx0tg,40.4413528,-79.9566857,2,3,3.5,"[Gift Shops, Flowers & Gifts, Shopping]",Pittsburgh,PA,"['Gift Shops', ' Flowers & Gifts', ' Shopping', 10.5]"
191,NfheNBs_UbGN1r25Ehdl_Q,40.4406403,-79.9582222,2,55,3.5,"[Burgers, American (Traditional), Chicken Wings, Restaurants]",Pittsburgh,PA,"['Burgers', ' American (Traditional)', ' Chicken Wings', ' Restaurants', 192.5]"
192,feo63jUDoc0Kg8UK5NCCMg,40.4415866,-79.9587044,2,8,1.5,"[Fast Food, Chicken Wings, Restaurants]",Pittsburgh,PA,"['Fast Food', ' Chicken Wings', ' Restaurants', 12.0]"
193,BfvzYmIkVgceomExPsChqQ,40.44071,-79.9594,2,8,4.5,"[Colleges & Universities, Education]",Pittsburgh,PA,"['Colleges & Universities', ' Education', 36.0]"
194,J9_8HE0wPaBHgXXUMCq3xA,40.441876,-79.957109,2,8,3.5,"[American (Traditional), Asian Fusion, Restaurants]",Pittsburgh,PA,"['American (Traditional)', ' Asian Fusion', ' Restaurants', 28.0]"
195,n7tBHCvezCT4YophjHxciA,40.4390804,-79.9553126,2,34,4.0,"[Burmese, Japanese, Restaurants]",Pittsburgh,PA,"['Burmese', ' Japanese', ' Restaurants', 136.0]"
196,Ug-Kof6Od43fubcwZePMFA,40.44133,-79.956892,2,17,3.0,"[Burgers, Bars, American (Traditional), Nightlife, Restaurants]",Pittsburgh,PA,"['Burgers', ' Bars', ' American (Traditional)', ' Nightlife', ' Restaurants', 51.0]"
197,Xu5azmrPOMCgNC-fdNA9eA,40.4401579,-79.95612,2,13,3.5,"[Italian, Pizza, Restaurants]",Pittsburgh,PA,"['Italian', ' Pizza', ' Restaurants', 45.5]"
198,nmJkHGrLDtVlCyObx07NRg,40.4434584,-79.9490109,2,9,4.0,"[Arts & Entertainment, Performing Arts]",Pittsburgh,PA,"['Arts & Entertainment', ' Performing Arts', 36.0]"
199,6sJSxhTfN5YLFXKicXRljw,40.436932,-79.954993,2,14,3.0,"[Delis, Restaurants]",Pittsburgh,PA,"['Delis', ' Restaurants', 42.0]"
200,OGRdRr9rjsXGChCsK7vfXw,40.4446704,-79.9487066,2,13,3.0,"[Fast Food, Sandwiches, Restaurants]",Pittsburgh,PA,"['Fast Food', ' Sandwiches', ' Restaurants', 39.0]"
201,AehBBxg4SIPIPT0XGbPuDw,40.4429276,-79.9545369,2,6,2.0,"[Local Services, Shipping Centers, Notaries, Printing Services]",Pittsburgh,PA,"['Local Services', ' Shipping Centers', ' Notaries', ' Printing Services', 12.0]"
202,Iz1CMuIf09OO6kk9GXetKA,40.440896,-79.958105,2,5,3.0,"[Hair Salons, Beauty & Spas]",Oakland,PA,"['Hair Salons', ' Beauty & Spas', 15.0]"
203,EEuGTah-oEssSl3o6pK-ZQ,40.444011,-79.950361,2,49,4.5,"[Museums, Arts & Entertainment]",Pittsburgh,PA,"['Museums', ' Arts & Entertainment', 220.5]"
204,QaUoEBGpvlswnE2-XkUyxA,40.4416203898,-79.9566856027,2,28,3.0,"[Soup, Sandwiches, Salad, Restaurants]",Pittsburgh,PA,"['Soup', ' Sandwiches', ' Salad', ' Restaurants', 84.0]"
205,6LbeU_OT1E5MP022PhExvQ,40.4414403,-79.9572865,2,8,4.5,"[Flowers & Gifts, Shopping, Florists]",Pittsburgh,PA,"['Flowers & Gifts', ' Shopping', ' Florists', 36.0]"
206,xZiIUCZ-NMmkxgYb_NbDrg,40.4417404014,-79.9570810447,2,35,3.5,"[Greek, Mediterranean, Restaurants]",Pittsburgh,PA,"['Greek', ' Mediterranean', ' Restaurants', 122.5]"
207,n_vYHn44QfjFkTW7gS5LaQ,40.4391479,-79.960734,2,3,4.0,"[Fast Food, Restaurants]",Pittsburgh,PA,"['Fast Food', ' Restaurants', 12.0]"
208,q95WN1MTI-PFM_NVEfHhyA,40.44133,-79.956892,2,78,3.0,"[Restaurants, Italian]",Pittsburgh,PA,"['Restaurants', ' Italian', 234.0]"
209,yz08VYZVuQy4MGaAsOXRhQ,40.4401437,-79.9594883,2,3,1.5,"[Uniforms, Shopping, Fashion, Shoe Stores]",Pittsburgh,PA,"['Uniforms', ' Shopping', ' Fashion', ' Shoe Stores', 4.5]"
210,7yzFARDjgSSF7pe7IDnd_A,40.4440468,-79.9501742,2,25,3.0,"[Food, Tea Rooms, Bubble Tea]",Pittsburgh,PA,"['Food', ' Tea Rooms', ' Bubble Tea', 75.0]"
211,-DN-LdQAmhtwbqZqVgFyQQ,40.439424,-79.959407,2,33,3.0,"[Hotels & Travel, Event Planning & Services, Hotels]",Pittsburgh,PA,"['Hotels & Travel', ' Event Planning & Services', ' Hotels', 99.0]"
212,bY0BbE_PFWnRjf5j48CjKg,40.4380934,-79.9537333,2,40,3.0,"[Coffee & Tea, Food, Bars, Middle Eastern, Nightlife, Hookah Bars, Restaurants]",Pittsburgh,PA,"['Coffee & Tea', ' Food', ' Bars', ' Middle Eastern', ' Nightlife', ' Hookah Bars', ' Restaurants', 120.0]"
213,J-zJvrEVKiBl8h2JAp6kLg,40.439132,-79.954355,2,20,5.0,"[Movers, Home Services]",Pittsburgh,PA,"['Movers', ' Home Services', 100.0]"
214,uWFJ9sXRSVznO6fCTKOSiw,40.44341,-79.948845,2,8,3.5,"[Soup, American (New), Sandwiches, Restaurants]",Pittsburgh,PA,"['Soup', ' American (New)', ' Sandwiches', ' Restaurants', 28.0]"
215,MXlBxRhuQeZ2hkGTsdplOg,40.4407677,-79.9578317,2,116,4.0,"[Delis, American (New), Sandwiches, Restaurants]",Pittsburgh,PA,"['Delis', ' American (New)', ' Sandwiches', ' Restaurants', 464.0]"
216,-JDr48-qoIdHB53femKgzg,40.436539,-79.95473,2,3,4.0,"[Restaurants, Mediterranean, Turkish]",Pittsburgh,PA,"['Restaurants', ' Mediterranean', ' Turkish', 12.0]"
217,wfCLz9-aeShbPB7CaTY-qQ,40.4585106475,-79.9288301986,3,106,3.5,"[Food, Specialty Food, Grocery]",Pittsburgh,PA,"['Food', ' Specialty Food', ' Grocery', 371.0]"
218,neSMyt7x4x_ffrunGyidmg,40.4573811,-79.9289548,3,19,3.0,"[Food, Beer, Wine & Spirits]",Pittsburgh,PA,"['Food', ' Beer', ' Wine & Spirits', 57.0]"
219,emQkvcck-uqUanJafLIKOA,40.4595304893,-79.9255426413,3,124,3.5,"[Asian Fusion, Sushi Bars, Restaurants]",Pittsburgh,PA,"['Asian Fusion', ' Sushi Bars', ' Restaurants', 434.0]"
220,sNAkXEFFKRAnzlbXk45h9g,40.4578438,-79.9282196,3,19,4.5,"[Pets, Pet Stores]",Pittsburgh,PA,"['Pets', ' Pet Stores', 85.5]"
221,l_XX0Oij03f6R3j3uyaW1g,40.4592997,-79.9265915,3,4,3.0,"[Shopping, Drugstores, Beauty & Spas, Food, Convenience Stores, Cosmetics & Beauty Supply]",Pittsburgh,PA,"['Shopping', ' Drugstores', ' Beauty & Spas', ' Food', ' Convenience Stores', ' Cosmetics & Beauty Supply', 12.0]"
222,U0JlscSlQmOCfJ-Fdn5L4A,40.462119,-79.949462,3,9,4.0,"[Food, Desserts, Sandwiches, Restaurants]",Pittsburgh,PA,"['Food', ' Desserts', ' Sandwiches', ' Restaurants', 36.0]"
223,wJbosmL0uiorlM9RH-tzXw,40.4595657,-79.9280203,3,6,3.5,"[Active Life, Escape Games]",Pittsburgh,PA,"['Active Life', ' Escape Games', 21.0]"
224,JrHGyyojkdJqc8pD8I3GEA,40.461366,-79.947807,3,3,4.0,"[Banks & Credit Unions, Financial Services]",Pittsburgh,PA,"['Banks & Credit Unions', ' Financial Services', 12.0]"
225,ZGeGk2M2plNH8JjHNoubgg,40.456274,-79.941959,3,14,3.0,"[Health & Medical, Urgent Care]",Pittsburgh,PA,"['Health & Medical', ' Urgent Care', 42.0]"
226,5F1pFxJVAqkDzukIHva5JQ,40.457544,-79.925605,3,46,4.5,"[Barbers, Beauty & Spas]",Pittsburgh,PA,"['Barbers', ' Beauty & Spas', 207.0]"
227,4atNH8sL_W6EakDKtWr8OA,40.458625,-79.942738,3,27,2.5,"[Automotive, Car Dealers]",Pittsburgh,PA,"['Automotive', ' Car Dealers', 67.5]"
228,SnRM1Kx4r2e5jwUCgafyNA,40.465294,-79.9543209,3,13,4.0,"[Coffee & Tea, Shopping, Florists, Food, Party & Event Planning, Event Planning & Services, Flowers & Gifts]",Pittsburgh,PA,"['Coffee & Tea', ' Shopping', ' Florists', ' Food', ' Party & Event Planning', ' Event Planning & Services', ' Flowers & Gifts', 52.0]"
229,pmvTuJJ-4A4XggDWYK-8WQ,40.4616024,-79.948922,3,3,5.0,"[Shopping, Drugstores]",Pittsburgh,PA,"['Shopping', ' Drugstores', 15.0]"
230,rM-yscH8mBLYvpWnmvuPMw,40.458335,-79.924717,3,7,2.0,"[Hair Salons, Beauty & Spas]",Pittsburgh,PA,"['Hair Salons', ' Beauty & Spas', 14.0]"
231,1IwQhGGOrVNGGQskR_3uLw,40.4609626,-79.9265025,3,4,5.0,"[Libraries, Public Services & Government]",Pittsburgh,PA,"['Libraries', ' Public Services & Government', 20.0]"
232,2sNSF2ttXEQKV7gADC6-Pw,40.4575541,-79.9290894,3,49,4.0,"[Local Services, Dry Cleaning & Laundry]",Pittsburgh,PA,"['Local Services', ' Dry Cleaning & Laundry', 196.0]"
233,Gz0qsqD1asCXh5CgwCLLaA,40.460053,-79.925368,3,4,5.0,"[Active Life, Yoga, Fitness & Instruction]",Pittsburgh,PA,"['Active Life', ' Yoga', ' Fitness & Instruction', 20.0]"
234,mmTNTLJJUD8H09mCN2NiOQ,40.4563571,-79.9301605,3,4,3.0,"[Pediatric Dentists, Health & Medical, Periodontists, Dentists, General Dentistry]",Shadyside,PA,"['Pediatric Dentists', ' Health & Medical', ' Periodontists', ' Dentists', ' General Dentistry', 12.0]"
235,34TBKRXYq1JHe4kYlHW2Eg,40.461657,-79.94854,3,4,4.0,"[Dive Bars, Bars, Nightlife]",Pittsburgh,PA,"['Dive Bars', ' Bars', ' Nightlife', 16.0]"
236,hxSNB2FA9jc2LHGWA2n4LA,40.4581562639,-79.9346383818,3,27,4.0,"[Food, Grocery]",Pittsburgh,PA,"['Food', ' Grocery', 108.0]"
237,_y7PECWjxr_E-hhmDVdEjw,40.4619134,-79.9490101,3,7,4.5,"[Gift Shops, Flowers & Gifts, Shopping]",Pittsburgh,PA,"['Gift Shops', ' Flowers & Gifts', ' Shopping', 31.5]"
238,wUQvmPtnHvX_oM2kpXUPMQ,40.457783,-79.927793,3,6,5.0,"[Health & Medical, Dentists, General Dentistry, Cosmetic Dentists]",Pittsburgh,PA,"['Health & Medical', ' Dentists', ' General Dentistry', ' Cosmetic Dentists', 30.0]"
239,rOKwozszy0I110Q2EwG_Ew,40.4629248,-79.9508171,3,8,5.0,"[Music & DVDs, Books, Mags, Music & Video, Shopping]",Pittsburgh,PA,"['Music & DVDs', ' Books', ' Mags', ' Music & Video', ' Shopping', 40.0]"
240,kCRG0hsCqW23X_szJA0d0Q,40.4577813,-79.9279191,3,6,5.0,"[Food, Tea Rooms, Chinese, Restaurants]",Pittsburgh,PA,"['Food', ' Tea Rooms', ' Chinese', ' Restaurants', 30.0]"
241,zczKkfpjz510tZK0SnHYDQ,40.457409,-79.941738,3,20,4.0,"[Veterinarians, Pets]",Pittsburgh,PA,"['Veterinarians', ' Pets', 80.0]"
242,Vk6RdQf4fOeaNx1uUVmELg,40.4603426,-79.9250006,3,11,4.0,"[Bars, Music Venues, Arts & Entertainment, Cocktail Bars, Nightlife, Lounges]",Pittsburgh,PA,"['Bars', ' Music Venues', ' Arts & Entertainment', ' Cocktail Bars', ' Nightlife', ' Lounges', 44.0]"
243,YTqSkgOiiI9HG3hNH7ovfg,40.4606393,-79.9471799,3,21,3.5,"[Seafood, Restaurants, Italian]",Pittsburgh,PA,"['Seafood', ' Restaurants', ' Italian', 73.5]"
244,oxmInXzRiwDVq21pnY8VnQ,40.4533201,-79.9472398,3,20,3.5,"[Sandwiches, Restaurants]",Pittsburgh,PA,"['Sandwiches', ' Restaurants', 70.0]"
245,Tfysaq2SdZAc5_TyPpuyLA,40.4563396,-79.9346032,3,77,3.0,"[Food, Grocery]",Pittsburgh,PA,"['Food', ' Grocery', 231.0]"
246,wziHV0Zs8AMFHdBrMaV2fw,40.4586225,-79.9294051,3,31,4.0,"[Food, Beer, Wine & Spirits]",Pittsburgh,PA,"['Food', ' Beer', ' Wine & Spirits', 124.0]"
247,7eqqQAwMG3jbTxnR6fNk2Q,40.4577511,-79.9285556,3,23,4.0,"[Veterinarians, Pets]",Pittsburgh,PA,"['Veterinarians', ' Pets', 92.0]"
248,T9Md0XBC8iZeFG0OQwbg0g,40.4582049,-79.9251189,3,58,3.5,"[Beauty & Spas, Nail Salons]",Pittsburgh,PA,"['Beauty & Spas', ' Nail Salons', 203.0]"
249,AuQD43d9bgvxbFVZiwC0ig,40.4656763,-79.9555801,3,93,4.0,"[Mexican, Restaurants]",Pittsburgh,PA,"['Mexican', ' Restaurants', 372.0]"
250,VJe-sf7dBY6GRGO6TcqzTA,40.4567693,-79.9292802,3,59,3.5,"[Hair Salons, Men's Hair Salons, Hair Stylists, Beauty & Spas]",Pittsburgh,PA,"['Hair Salons', "" Men's Hair Salons"", ' Hair Stylists', ' Beauty & Spas', 206.5]"
251,2SXcJT4yW9EQoEuNI1hmaw,40.4575012,-79.9324076,3,8,1.0,"[Health & Medical, Dentists, General Dentistry]",Pittsburgh,PA,"['Health & Medical', ' Dentists', ' General Dentistry', 8.0]"
252,o_wRqOpli9kyZGXlJtLLdA,40.462632,-79.950246,3,40,4.0,"[Breakfast & Brunch, Sandwiches, Restaurants]",Pittsburgh,PA,"['Breakfast & Brunch', ' Sandwiches', ' Restaurants', 160.0]"
253,ZG9j84eJSGEWxdN2jGLDyQ,40.4558296871,-79.9337768555,3,9,2.5,"[Food, Ice Cream & Frozen Yogurt]",Pittsburgh,PA,"['Food', ' Ice Cream & Frozen Yogurt', 22.5]"
254,DZ11986Sfe4vMo9Y3fHZ3g,40.452067,-79.950553,3,6,3.0,"[Dive Bars, Bars, Nightlife]",Pittsburgh,PA,"['Dive Bars', ' Bars', ' Nightlife', 18.0]"
255,G9It4s0uCD11WXEbqBpWmA,40.465725,-79.95432,3,79,3.5,"[Breakfast & Brunch, Italian, French, Restaurants]",Pittsburgh,PA,"['Breakfast & Brunch', ' Italian', ' French', ' Restaurants', 276.5]"
256,-oje3Dm6XdYRVKtwalHneQ,40.4577,-79.9334827,3,12,5.0,"[Day Spas, Reflexology, Health & Medical, Massage, Beauty & Spas]",Pittsburgh,PA,"['Day Spas', ' Reflexology', ' Health & Medical', ' Massage', ' Beauty & Spas', 60.0]"
257,VVQ3fhgKUBa73PSAiv-nWA,40.453315,-79.937425,3,3,5.0,"[Health & Medical, Dentists]",Pittsburgh,PA,"['Health & Medical', ' Dentists', 15.0]"
