,user_id,business_id,lat_long
82,ikjD_c5Qc4jBsTWSBq5ijg,"{'jmquanz2qdn_IEgxmn0wsQ': 1, 'jczJ4bsO8_VwbFjXkN396Q': 1, 'VQDqKpJ3Qa4Cso1Wuk92UA': 1, 'Q2iZ7kT5SpiRir7iommz1g': 1, 'cs9iu_1abcCXOuelaO-Gfg': 1, 'A-7LUuRxyWAvX5IuUg6A7A': 1, 'kg4AP5am_IUczgp1neOvMw': 1, '09r7xwM1OTEM2hnAM8WPFA': 1, 'bY0BbE_PFWnRjf5j48CjKg': 1, 'CUjHTa8fE_0NhNA_I9E1XQ': 1, 'rR_szXNwNQB-MgEoTElb8Q': 1, 'j2zuOzaTwU_vy8BgRUQiyw': 1, 'DLXsum58TwWhufJM1y06pw': 1, 'rgmptwPbBH1wLpiBHcbIhA': 1, 'Zww-ckcRf0fvu_yKGFZvPw': 1, 'EU6JoDaUVASjT5_O-sTZvQ': 1, '_KvGddVMM3d2f7NEa_eOtA': 1, 'oN552ZjtfJWV7CMtftGrfA': 1, '3WgM6mvYrPDxGJ5fADSkUw': 1, '9SPwF-vRgtuHxciFxv5YLA': 1, '8bzvvfrE0r71ZrxOxAgpaw': 1, 'NMLtK_ZDHTD_UQ33-A-N0A': 1, 'H18C9tH4BPHkxan96bkMXQ': 1, 's5ZdjjFX3CS2uS6_oVH7CQ': 1, 'CiG5CvHxYQl5DZ704a4viA': 1, '1JcoUEPkcGQtCEed-OdezQ': 1, 'vpr2y1e3VFRSg6UszEuc0A': 1}",
83,rytFSOcS1uRockBlyX-WYg,{'Ez29ELM7obiqamn3It7FcQ': 1},
84,9x2nPMXWVUIZ0bpYHEP77Q,{'X1oJUKkk9Dw2DJnGbSw32w': 1},
85,CJr2Fe9CvPtFg6YZJPs75g,{'41CXLCeB8z2oNdIOvnrzIA': 1},
86,IR67DouGbJpEkHjsRMCvpQ,"{'exyrJvzW0pXIfeWwJwYBvA': 1, 'Ca-003BAqWW-IEsFvjlY9g': 1, 'vcZWlI0eHiGwlUfP-5Ov8Q': 1, 'P0kIWqaoOjIJEtJBydFvoA': 1, 'dxCqGkhtXq-9fYEsX7Mf6Q': 1, '8zdeaK3PWDsr5Kq4UOuNSw': 1, 'rPwuIBv_mz1O_yI5R-VJ7Q': 1, 'lgRLyicXByG1-W0QdsTopw': 1, 'yWVY1Bq19lDxu3BP7_96EQ': 1, 'ewN984Rvux04uuQFrGu7mw': 1}",
87,Z2HWwo5mIEc8SIVZH0IlfQ,"{'3ZVKmuK2l7uXPE6lXY4Dbg': 1, 'oXaIwYLi9mzUxcYde9rDcg': 1}",
88,lSxGYgiAIMSsTk7vZM-QGw,{'oN552ZjtfJWV7CMtftGrfA': 1},
89,OUs3SigcCFoJ5WUOZRCOPA,{'53qWOpcsaMw4ZQAJi5OIbw': 1},
90,AabVCYJULen4poDU_3wogw,{'NeUf9FyCCIN4MEseNyqkXQ': 1},
91,KaK3Wif-oNsCReSgQYS1AQ,"{'gH9K3VJopFzy2vECjkgGKw': 1, 'liZsZYK2st1etzVYazpylw': 1, 'wSCWrEqPD0RgOepGIbUYnA': 1, 'l-s0rNwp_qccC2M4Phz9Yw': 1, 'Jh-8r-RwvkRs80HP_q6DYA': 1}",
92,F5OJXH6qHPVf7bUw7GB-gw,"{'wQ3klyJeDhIQUIZS2X5r7Q': 1, '2SwC8wqpZC4B9iFVTgYT9A': 1, 'Vk6RdQf4fOeaNx1uUVmELg': 1}",
93,mBKXB_EU75FyQ7YPlD2Ijw,{'v6HiAVLwKiXZ9Yqvd4ubNg': 1},
94,7XX4GQFnEbXaGFVqLLlDnQ,{'9oeMdTVt0VeI-enjBpKBiQ': 1},
95,lAqRELOJTD1Irj8CgWZWBA,"{'h27XSUr66bI87J01FsYDpw': 1, 'rellBaGc6G4mgcqSACGL5w': 1, '52CzJDb4EakSjEQOUys77Q': 1, 'mKEUpLDkL_SZvjI5Hc9gpw': 1, 'bt8ZUJboJICIojJna2cIfw': 1, '93UCt9OgWYmypZCpXtUu8g': 1, 'GM4-aWjgQjxN8sOwff7Ufw': 1, 'Tq7ZVUvqRP7YPLwVfdKwTg': 1, 'XY3aIm-0PZMXXkVKECD7uw': 1, '8rztpAGPJA9fgFwP25RP7A': 1, '1vK7gWQ_b5ehAyOidOsYtg': 1, 'eZN1rBpqvr_JfDz_ovmGng': 1, 'buOw4-D2dVxOS_DOC4q8OQ': 1}",
96,Zxcjo0hKvBCWKUpfTlSyZg,"{'zdQtFKPC6FmF-fYqX73baA': 1, '9ylfrWjdX6CltGs_Qcv7Ng': 1, 'NMLtK_ZDHTD_UQ33-A-N0A': 1, 'ufIN_oA285Zivd-4szJKxQ': 1, 'VBKq2FdjY6Fx5w-o-5gEMA': 1, 'DEH4worm2017xT3KHLoyAw': 1, 'q5FFt8wVxtkk-MrOodZKpw': 1, 'gNiqOjhVCcGTniZWDBTYtA': 1, '#NAME?': 1, 'nKfKuPMl6jj1meN3QnmMFg': 1, 'BacrktTHhhr_LRXCJY_S-w': 1}",
97,G4eB9z4lE6nbwkG6SL1UtQ,{'9oeMdTVt0VeI-enjBpKBiQ': 1},
98,M7aa16-iEQbrUVZ98crgRg,"{'L0YSY79uzz_FIInvKmvyIw': 1, 'ywbiQCZnCrK8A4K9TkWVTw': 1}",
99,MUm7p1Fx-zg14LnvampMhg,{'nVyL22lcEZoUNoAMgfKOyQ': 1},
100,s7-K70TxFOBnKuqzcapMtw,{'14JrDlEb7SMK_ZHrS80lFA': 1},
101,ec4Jab2KyXSJULvbUjmjog,{'SsGNAc9U-aKPZccnaDtFkA': 1},
102,nP4ZUDar51OSgMe2NFpHAw,"{'_-1EgXrkOlKajCsmasuEgg': 1, '51QMwutUI352Gmb3t1aryw': 1}",
103,TTwU3U8pqYO6A2BKCN3gGA,{'tFzH3De-SFiJMKAU6IKqzQ': 1},
104,GLQqdrTM_r8poEMejSxs7g,"{'vvPzcOhbQn5fLQUAIxcP6A': 1, 'xgcZN3F2f9LxLASQK_xzhw': 1}",
105,o2em0aR5Cfk7vyf-Y5ukpw,"{'NFO5GY2UYZ-OKXroJLDkKA': 3, 'fIt5UdZhItbkTUeHKXxipw': 1, 'J-zJvrEVKiBl8h2JAp6kLg': 1}",
106,tC4CCBjGgt-1SB7nDQdnaA,{'iTSuk8UQGaNAFKBYEzdeWQ': 1},
107,gzS-2aSmEM60zKebGAswVQ,{'vcZWlI0eHiGwlUfP-5Ov8Q': 1},
108,_qb6YCqWJ8PeZnCYS4DqGg,{'p1V2Jv5qdWVDVLpiQqGztQ': 1},
109,ZxdojCZgZhw36xuSGaryRg,"{'CL3tZqbYT7B5zgewKCS6-Q': 1, '53Yk2EODWnV9qHQECzeHVQ': 1}",
110,lUmiUiEMrQFn9r4tywtmcQ,{'NjWAVjMxUwOqnpOOQL71QA': 1},
111,edOmdUJ_1-5KtQpiafyZpQ,{'NeUf9FyCCIN4MEseNyqkXQ': 1},
112,fh251bJbBnrjk4ZMB95_Yg,"{'WWlNzfSllSQhr4whj0W_ng': 1, 'yTvw0EOoMeH-k2zDdDTy4g': 1}",
113,HLw6M-3chwjfKFm3X-L_VQ,{'tC04i64a3nKCcvrnDpbT3A': 1},
114,MhcTg0geN1SVfuLuVEzq3Q,{'rcCGdKxMPJk4lCzZZ1i_bA': 1},
115,LyTDLGWNHg7iF7onY3Ij0w,"{'Nui7Cnhrhrm4Ar2rcSHbIA': 1, 'rcCGdKxMPJk4lCzZZ1i_bA': 1, 'pMBxvWFY03Z95jNVUVWGwg': 1}",
116,9i-HL8gxgeCbK00A-SMNcg,"{'GM4-aWjgQjxN8sOwff7Ufw': 1, '0FgwBx7pgmNdUtsd_T8UYQ': 1, '1u_8Lk1_0UsTmjW6b12bpw': 1}",
117,o8K_qXF6sLhQNziTGeHfGQ,{'AXOI4OClTWxSLxJrI5rb1A': 1},
118,KSS6v5fcZNoelu4eEZCFcw,"{'2Z9DgvDOBEf5JhdWpeATmg': 1, 'Pi195u1UJdTnNEsaR2Y7yA': 1, 'OIPE8yU_DRt6ZN59CcMBFA': 1, '6jYMnxL2VFx6RBcNQ34F-w': 1, 'KLiHYcLVvtGQY98Xv2kAeA': 1, 'bt8ZUJboJICIojJna2cIfw': 1, 'tBbiAWHcGCSRWy3vBcgmDQ': 1, 'Z2RQzHPp_mJhrJgVJm8dbw': 1, 'XiGFE32CFmn7UaiIoJxS8w': 1, '78JJr9A0MbbHuXE1XUr-bQ': 1, 'Q7j23Jw4sk9nhYeYnOL8YA': 1, 't1-RYwNIJ_BxsjEt5yxVKg': 1, 'DiHBDaU03zG3ImKp_XodyQ': 1, 'FiXamVMgMf9U0VqFHDZSEA': 1, 'UjJMQguryo1jypomvOCZgg': 1, 'ptmsW2SSeFD2I6vspJs0lQ': 1, 'tMfTHrKufejk6bkYDty_XA': 1, '44zt-uJPM4BGs46DaNO98Q': 1, 'Z2_YRazysfxPpYnflw5Wzg': 1, 'OsSzOLKcTbL00f2TQb12cQ': 1, 'pMBxvWFY03Z95jNVUVWGwg': 1, '2PfavOTufsPCRdYm-bFcpw': 1, 'x4L6w4eBsLxlHTjgs_-tWA': 1, '1gyztgqbLEGnBY9wJCQKRw': 1, 'r9rub_ajcb-3yYsYYD5apw': 1, 'vs3UrHaSnzFOxmFU2UAfxQ': 1, '9iH5HBZNn1yjb46AE_g4KQ': 1, '1qCuOcks5HRv67OHovAVpg': 1, '1wCyM-brDWQNxrJajO7QXw': 1, 'PZAQwvTRnVtqbaC8tZMx6w': 1, 'NYwMTKUPCojSbzAucMCc1Q': 1, '_WaHLgLzALd2iThQAhC-sQ': 1, 'XY3sN_2uusMSU9i1WINFeg': 1, 'jmquanz2qdn_IEgxmn0wsQ': 1, 'fd8Pa584WDbhuw5oqGkOcg': 2, '6U9R88kd-juZubgWypySZQ': 1, 'gLIYfcmNcrRGDMb8D5oVeA': 1, 'lGJTErTf8Y72U4OLHhW65A': 1, 'y_jsnI8NUThDecWmgL_soA': 1, 'jo5JBZr5QD1C0ewd-JaaUA': 1, 'UtWdmmCdMtm6iqcc7ccO_g': 1, '0ZPJm9g-xcKh_EpofgWVCA': 1, 'pDtuKmBfkbnT6SXCCCQZGA': 1, 'ZS4V8F5ctPBZWyI8zhZ5Qw': 1, 'Eq-w1GBZLdEbrtNDwVncYA': 1, 'Hjo5B_MgC5iK-Onf7EJyhA': 1, 'Waw-udotzXTvNXCyycxPAA': 1, 'WjUbSGtEShwpXZQFiEtD-w': 1, 'MkrQV_nyxyC1F5ut5KxDMQ': 1, 'Mm4CWy0ZPxdgCfy-ZfcoEw': 1, 'oJwy0ELke7wS6WsztypYwQ': 1, 'HCVht5j_wW17QxlKewYmxw': 1, 'UrS9awRtye1YFlW5V1bWzw': 1, 'h27XSUr66bI87J01FsYDpw': 1, 'Ji36lSoDqks-4sEr6wn1jg': 1, 'scqwZPzH8qYXWmedtZa_7w': 1, 'zz5eC4ux3D8AOrKKYCU0YA': 1, '08Z2A6u4kmaAZYeecwA4qw': 1, '8rztpAGPJA9fgFwP25RP7A': 1, 'JOD4V388UPP06n2aLzBhIA': 1, 'm0R4GViXeLOWuOlzoCv3OQ': 1, '0Ir2L-nWFFQP3jB7fnWTuw': 1, 'g_XU88LhAeONO46eA_i4Fg': 1, 'jK5zpGrLx9frZKFuGp5HTQ': 1, 'nukg1Rk89Y2slg5n8r7hOQ': 1, 'EZdFJ0Uxqarqs5BX3pKgug': 1, '0FmWly56nUTg60-b5k0gTQ': 1, '9ylfrWjdX6CltGs_Qcv7Ng': 1, 'QPGMu7wXOciTRQVwklPoLA': 1, 'Ybn7Z1YZDz2VsfEeWkxuaA': 1, '14JrDlEb7SMK_ZHrS80lFA': 1, '8161CthTqGbZq0kyFB2iBw': 1, '5Udv4CASAXB2eH66TefWPQ': 1, 'KtJfS8l8X_ZtoTOHr4sQ9g': 1, 'teuJ6naUzJNqPJi4e4RaiA': 1, '1jl3G4VZjkEVboD7cUZ0gQ': 1, 'XY3aIm-0PZMXXkVKECD7uw': 1, 'bi09mHAMWmb6RIhqP2p1BA': 1, 'aXthTj06rRhELf3yhh-LLg': 1, 'AlvGCHZX0n5puR9eZSZ4lg': 1, '3ulOUFEOHcprENUsXtCKig': 1, 'p6T_XSO4GRjCehL8FB7W3w': 1, 'cQk8pgpxC-9MzFJS7Zo45w': 1, '-4bNlx03GsXzgkHZwTrMaw': 1, 'iemtmJWEDyc-AojaonX_Iw': 1, 'OLzNJ541yxrCElZzOZa-4w': 1, '6ilJq_05xRgek_8qUp36-g': 1, 'WG9wsdK_z_6FFeYWRcpJEQ': 1, 'eZN1rBpqvr_JfDz_ovmGng': 1, 'ORTRrw3ClZ0Ld0LgY1H_5g': 1, 'Ni9C6R4ULJKxM2TV8eMdAQ': 1, 'BvynguLqB_uJRQ5kUNKCmw': 1, 'jPFmnprx_NbQRDMiQd-YAA': 1, 'n7mCHwY1xZyNiEkPrajIBg': 1, 'NdUpa6d8zmfgEe7EKxIouw': 1, '2NTA4ZqSooVfBpnkEOtsvA': 1, 'GHfBR9yVXkLeKgobH52Jiw': 1, '#NAME?': 2, 'tWlyL8YQ_WXl5t_WBtbW6w': 1, 'dVf7896SPwE8jEenEhI6Pg': 1, 'DpnMFivTsuGVdkgTufjqMw': 1, '7xNe2WZAQUGMp1_CxGVKnQ': 1, 'KZ_sB0t8H25nT2UNfzWdDw': 1, 'BsTbDejTMyNZbt5_7_YgUw': 1, 'dgK5LYQonYfKLtlY4NxgCA': 1, 'KaGk0gV7k7EtmsVFnUx0tg': 1, 'OIHO8wxs2uMuIesL8P81PA': 1, 'WXpi9z1bqF9raZSW8z70Ow': 1, 'nwVGjLVWCzmX5hm8xI2O2A': 2, 'LQFWH1AKJlXGmEBlIKsBCw': 1, 'b98OrDv2Ulv2NrNZY3jgZQ': 1, 'xgK6AAhJ-cYBUCSaLzgTuw': 1, 'yILlq-CZQp2aPw3VgEJnxA': 1, 'tU-YtoW339PXJmUGSix_AQ': 1, 'Dra-diHsNo-c-LzOpIwY8g': 1, 'RqkQlhbDR_4Q19HtRy2UHw': 1, 'LltDzuzRbAJbSrqD4JH-3A': 1, 'r-_R6lG3HWU8WYw0Zk23fA': 1, 'mKEUpLDkL_SZvjI5Hc9gpw': 1, 'jR7rDinCcHNZxl4jA0iKJQ': 1, 'xvGD0kqem6jJnbMs8_W4Uw': 1, 'dQjaHoo89bLymdMm4S5_1g': 1, 'cESul2ojJOjadz-7BKB5eg': 1, 'W3UMlRDOn9Tzd3kfYlHX3g': 1, '1RV8xKft7cvG-OjED8_RIg': 1, 'YbzUYOY_ZIYTWGNw8sbgHw': 1, 'EOWYeAhHDAYmG7jtIBuq5w': 1, 'cPF3yVKnZwQTFVo62aHrSQ': 1, 'MXlBxRhuQeZ2hkGTsdplOg': 1, '7_ehud9OJdNm8jj13Isdxg': 1, 'PUS65BH7urto4zhUJ5Obmw': 1, 'RjavzMXChoFWdsIZnfs5YQ': 1, 'eoCnHe4RVytI2C9DJlmbeA': 1, 'lFAb9TuCs6gJ7y_M2uB8gQ': 1, 'EoAY1JSVeJriBzId8lUQwQ': 1, 'khVFkvx8Kc6Bg3CMzgifGw': 1, 'IxQ1ATP_Wg_QujO9nywzcQ': 1, 'buOw4-D2dVxOS_DOC4q8OQ': 1}",
119,YKBjYHdiwhINVR83AxxPng,{'vcZWlI0eHiGwlUfP-5Ov8Q': 1},
120,XlpyLq1iLWnvlJ1sf_yXYA,"{'g-sizDI5AvXJ0W94VVyuqA': 1, 'orUFgCDq1ussIF89g6piIA': 1}",
121,Z55xeJuUqA20PL2oY4nMcA,{'XmdTkxKyJd7TuDLoiic1kg': 1},
122,f02TU6BG9Ee-c6cO-WDv6w,{'C4GHQTB-G0R2Geov298GLw': 1},
123,CoHZdW3sDL42FLO6VvQ0tA,"{'howeWJgjp0m25gY4gRSsYA': 1, 'ewN984Rvux04uuQFrGu7mw': 1, 'ZcaR7xOJgzItSOJBGH-A_A': 1, 'KPfW7qrWT_JdRHwM0k8yiw': 1}",
124,L1qpd9vrZ_k2-iJoP7YDYQ,"{'K7xm1AAdThx3txHkoWVyCQ': 1, 'r9rub_ajcb-3yYsYYD5apw': 1, 'Uiz1Xq1I6jdnDLtzIIF9hQ': 1, 'zUzEjxKEn8eNVksImZ2oGw': 1, 'gNiqOjhVCcGTniZWDBTYtA': 1, 'UXlGymo9AduQcq-Q-H16og': 1, 'k8Vih-WEeO5Jmilhbm2xmg': 1}",
125,gljfkqTapu7eAZ1DcEbdUA,"{'wlS-0nxpHQaFqv_iZ01fvw': 1, 'LW_yiJcvZsACitAgU5Bi2g': 1}",
126,ZsLaQIgRfn_XTo05YTlYQA,{'WWbPM20A8agePy7-X_6AlA': 1},
127,QdZTJRq9dZIGzunwt3-LwA,"{'wHi8ODv7TGmeUB02XoX-mA': 1, 'X7844DdJO4y2oVbcpxD-NA': 1}",
128,Ot9p55QOsULbikbJkvcLvw,"{'YYce9ncwXBgOjU6ItboZ1Q': 1, 'rfy_bJ5ad-gfVmMeqKtsyw': 1, 'sJUKE6ffe5WU_9IKXuJxCw': 1, 'rcCGdKxMPJk4lCzZZ1i_bA': 1, 'cTrEkyZXz4gBDOdN8vsRlQ': 1, 'EAghvlrSCshmw7dU6l03yA': 1, 'wHi8ODv7TGmeUB02XoX-mA': 1, 'buVALudg30kgkDusqB3yJw': 1, 'y6Ye8WWkPIIDSMP9WVwx7Q': 1, 'JfHCkwm6Efu8ugt7W1fRmw': 1, 'TxKmAsKQjND5vbhBdUSyIA': 1}",
129,hR9AR1dplZdUCllXxDZOPQ,{'wUALXOAurB8LfKZPhLfjZg': 1},
130,g6gwb6h9zR7OVXxNSrtS9A,{'6LbeU_OT1E5MP022PhExvQ': 1},
131,lOucHWpTYN81YS90pyZvsQ,{'C4GHQTB-G0R2Geov298GLw': 1},
132,f3ji25mX1ToO1n7GrSM2WQ,{'Q4ULAiIE2qCA4RYplCTrUQ': 1},
133,_SdxQp5EAWL2CEGb6kNNAw,"{'V1ECSQR1kELBTe3cUBo_yg': 1, 'UK51LgJRJ8_LUQQPZ5zfxw': 1, 'l6d9-LxY8gM6v7WxehHfwg': 1}",
134,EOGbTatslYQ1hS9BeOmAyg,{'MAg0VhVZ-zU3Ug7dvL3tCQ': 1},
135,DiRH92iqWOR6tHvtKsxCWw,"{'kabEJaBxBIH-O0lZOS891A': 1, 'NeUf9FyCCIN4MEseNyqkXQ': 1}",
136,NUo4CPqMgbIuHuTJkbTAsg,"{'E4sfk6fLLirdOaRGgVdLGw': 1, 'SWzCFTM7KHc-MncD6xxOYQ': 1}",
137,YdypEDr4mfVuFhrswMYt0w,{'ifVVRWX3oEe2tPAcBLPrRw': 1},
138,ZxsNXqfY1hL5guo1mMQWNg,{'tygo8BbCFwGFxIitgTp_zQ': 1},
139,CtePexglsDfc9kgZZatmoA,{'NS5m7kg9phWfjP27qmxgYA': 1},
140,th1_Vm_pBPJHJvasSQDVoA,"{'-23t2qOQWj8Kqp-Ijm1BQA': 1, 'diVJtnXItoMymDfJkSAV1w': 1, 'Jo2Oodau9nuha0hLdc_zAA': 1, 'KiVpfyWThpqf29pVMso_nA': 1, 'fHfKprgE_HqMcwxuZzBqLA': 1}",
141,f7HgSewqRzfIXWlbC3fMcA,{'4NhJV3Hw3OoTKbnjmIQ9UA': 1},
142,P9lnVsCzaPcuRyV_NWD2TQ,{'rnCT0Ex-bteCbWKYJhxlJw': 1},
143,bvh8CFkc8D3Ev9ElKGJztw,{'H75yc2Vp7d8wuAe339DpOA': 1},
144,Ybd418aH9QLIPiW9QNSoxw,"{'mKEUpLDkL_SZvjI5Hc9gpw': 1, '7ELrpDCIaRRUBI_uztgB-Q': 1, '-G9mzl-6Tj_3P7Hho3xAkA': 1, 'jPFmnprx_NbQRDMiQd-YAA': 1, '3KCL_Bu8mOk-h7Bp-IXL8Q': 1}",
145,MxJkz_dX23SE-fj7Pw5rqQ,{'rR_szXNwNQB-MgEoTElb8Q': 1},
146,30UrC7iHvxkIPfCkl1M2vg,{'bWWrrsPWuoHuAGUCgH8Tyg': 1},
147,E-qeY_3WWlMD2GsgiRQ2cQ,{'-4bNlx03GsXzgkHZwTrMaw': 1},
148,AqKVK2dbJD_trdtWHjJSfA,"{'TRLMm_deLvlPNmGNqRxcow': 1, 'Uiz1Xq1I6jdnDLtzIIF9hQ': 1}",
149,EW0f8WjtikQAWjHahbGBXQ,{'fnKjsT1rQKS9x0Zw35TwAw': 1},
150,ghLf1Jv-Xl4jemriqVnHdw,{'bwu0cUZfksuu-uzTPrrl2A': 1},
151,WujAhoJJF20hUqVhJhVAsw,{'mDOBApO3-M2024kWjhMNDg': 1},
152,jx0WEPq-e20jxkiFKJ6pEg,{'RSr7nAayztT5mBLUBMpbpg': 1},
153,k6szL1bBYG6Vo5oqAUdfZQ,"{'Tn5Rbb_zehQL44WpytV_rg': 1, 'T9Md0XBC8iZeFG0OQwbg0g': 1, 'SsGNAc9U-aKPZccnaDtFkA': 1, 'rcCGdKxMPJk4lCzZZ1i_bA': 1}",
154,cQiMw0YmCOIioCY6ioSSQg,{'VLXFrRkD7g2eLjloFQcKfg': 1},
155,nth3QpHOswf7-HiZ2q-PZA,{'cJ70jm2L5U7HoV53PvDwNw': 1},
156,_EnpV4Tl4KhbMzw7VfiQcw,"{'Dq6g0ubf267tWRU4BSk44A': 1, '#NAME?': 1, 'Q4ULAiIE2qCA4RYplCTrUQ': 1}",
157,ygmlpBG4ysGRKxb67EcdMA,"{'diVJtnXItoMymDfJkSAV1w': 1, 'anHtDfqJSRhFMgRiP9vJSQ': 1, 'oJwy0ELke7wS6WsztypYwQ': 1}",
158,9eJB2dnFSvG6SLmzJHH6vQ,{'gQ3vh3Gyq6q48bdsrgLOyw': 1},
159,DLo9Ugw1LlMPJeBiX7zm8w,{'Zxj0lZaHBgXlg6N6m258Ug': 1},
160,5h8l-jqqDS2Cc8pFy3vMOQ,"{'q_2HooHFCE9wAwmXQPkuyg': 1, 'pvGT62T6Ci1LKOS9DL42pg': 2, 'utIjhLQ4aowlreRuchFpBA': 1, 'HlZkklWH0SygopMt_48IIQ': 2, 'I_LlnAQe7jGwO9rfjaDdLg': 1, 'V8jMEIQ7oGK-vKyg0FiTCA': 2, 'PSDVu_477MZ1ZvbEl5z3Ng': 1, 'Q4ULAiIE2qCA4RYplCTrUQ': 2, 'FbSfo_4DUCPiOpRTzlssJA': 1, '5GS5sBSscgcex0IFTDL9Bg': 1, 'r8jeeS3k_diihMDSu9IjlA': 2}",
161,RXdFcVHLuGGTWjYFPaa4mw,{'17Zp0inFGLaQsxMBapdh4Q': 1},
162,jc6LD2wn5YrW3BUcxuX50w,{'6o3RK6rTcN3nw-j-r2nQmA': 1},
163,5kNU1J36xsvLZxMc5T1vfQ,{'ufyh6h4GsR-RYY2lC_Iz7w': 1},
164,NragPwwz0vMIwb0Ly0kFzA,{'MGfE7fN_V4D6DTOE8b1Otw': 1},
165,teYBWMdKglE434fUM5601Q,{'Y2p07YEC8xOsYTHWf0UxiA': 1},
166,25Ya7-q0kheax9rGAb9ZQw,{'gSGmCCnJLJWlo98LTNrhnw': 2},
167,tKrH8YJLeKI0xDILec7sqQ,{'9sg-JXUxnCiZqs3GhRQAKQ': 1},
168,zAMyJqZCDf6NO88mi3Ht6Q,{'cjD2yGRhT5yaSj_KP55Ptw': 1},
169,c3P8lRnyv_beqsg_efD0ew,"{'ihUWFwY0r3ApW5aZ4Aqf9Q': 1, 'wQ3klyJeDhIQUIZS2X5r7Q': 1, 'Ca-003BAqWW-IEsFvjlY9g': 1, 'DJKpwLp4mISNDNDpNz67tw': 1, 'Nt0EGVWDKwLU_-HVs-YUpQ': 1, 'Q6b-V99kzl6hUYug7AuYKA': 1, 'utIjhLQ4aowlreRuchFpBA': 1, 'mPlWLIA4pkHMRtlQDm6UyQ': 1, 'JDDeaNfb0JXD1NbznSIC9g': 1, 'xk0Xss6LmF2Pxks0K2jrhQ': 1, '8q8GMsDPYp4JVdx6k-FeTA': 1, 'YeiH-kbGrwmIJlauSP_-dA': 1, 'Ya0oNqP8mzPU5HwMdgf5zQ': 1, 'sa3xqElJEv97MazozLeszw': 1, 'SKQgrrPaatieak3XKBDXYA': 1, 'NjWAVjMxUwOqnpOOQL71QA': 1, '1vQLTKwmcmZXtNzfKEvMmA': 1, '#NAME?': 1, 'PP1iNmpyRIEVpWv98IVvFw': 1, 'RjavzMXChoFWdsIZnfs5YQ': 1, 'H18C9tH4BPHkxan96bkMXQ': 1, 'Oeh9xjp5xYJFy0mgsPzUkw': 1, 'nukg1Rk89Y2slg5n8r7hOQ': 1, 'w3Ad4ue8SMtbVi7hnIS2MQ': 1}",
170,us3-DTnZzvZdZh9za_VXbA,"{'gu7ZsDq4h0hhK0zcGkTCcw': 1, 'hGmXzJuycc9ecFPPddfTEw': 1, 'Gdrw2h0ivQi2UVXpTiLbqA': 1}",
171,YLXZObjqtfCcqy_bK0SEjw,{'7XXmky6YYjsvKFwho_eavg': 1},
172,RpAX7fYyObx3qedceKPbUA,"{'9ylfrWjdX6CltGs_Qcv7Ng': 1, '52CzJDb4EakSjEQOUys77Q': 1, 'bwu0cUZfksuu-uzTPrrl2A': 1, 'v6HiAVLwKiXZ9Yqvd4ubNg': 1, '0DlGOTI4xXLgF2eEm_E82Q': 1, 'Q4ULAiIE2qCA4RYplCTrUQ': 1, 'FbSfo_4DUCPiOpRTzlssJA': 1, 'FtjvnLhh51ZBYEpKAARaFQ': 1}",
173,jhDvv2-JP-HbrajHslM7jQ,{'kg4AP5am_IUczgp1neOvMw': 1},
174,vCzWhKBHCL-k3kE0TOcisQ,{'AXxtBH6ctfRD_pPh9ZsANQ': 1},
175,JbAeIYc89Sk8SWmrBCJs9g,{'HZdLhv6COCleJMo7nPl-RA': 1},
176,6hX4NCmH0ahQc-f0ekmbtQ,"{'ke0V-QdST4-CmZ035BvQTw': 1, 'zvZgFMSItFSxtdradApLWw': 1}",
177,Yw2GgwVircnuBGYKOofXag,"{'-4bNlx03GsXzgkHZwTrMaw': 1, 'JQJsfuuF0F25Oo3AMUBJHw': 1, 'xu7PDGbHRp7f3cLYGhHrAg': 1, 'AcjaEcJkm0Fnld-obqFtqQ': 1, 'sbW8qHJgzEIH42B0S-3New': 1}",
178,JQvP8_el7AVkU16lFRFW1Q,{'htwLFap6Oe-k-Gj2xTnjiA': 1},
179,_3ZFoYFqThYq9BiLoki0eg,{'nWw3TZFSJAYFzN8ZM_2sNg': 1},
180,Nt66d9jvvakAMPf4BOQQrA,{'Q4ULAiIE2qCA4RYplCTrUQ': 1},
181,9HHTT6VPedCAYErgTwB15A,"{'0ORPehdGZci1Z_BTKe_5VA': 1, 'UXlGymo9AduQcq-Q-H16og': 1, 'U3AUN4Azkm76qsEaWqOCEw': 1, 'gr6AoBJ5MEkZynXP_MHs1w': 1}",
182,zd9S2ewVpjcYw19eDGZ0LA,{'GARb9Hk4Y0YTjBl70DniVA': 1},
183,IYmbT6o9FaEFYNIGy2DGdQ,"{'E5a7jOdolVv-LAHnDAEpew': 1, 'BMojKb3OCB4NWRkvHnHB6Q': 1, '9oImwXLAn-DFppBrfbmkLg': 1}",
184,-11rZ6onKMV1u0IH65zQ2A,"{'V7r0F2kr1WlyNOBy-C_HMA': 1, 'n7G2XFGvmS3duDJ4AzjKiQ': 1}",
185,FV5wdExPsM6ISsO7CgdLng,{'jR7rDinCcHNZxl4jA0iKJQ': 1},
186,yOLXV-yB7Gj47objK8mWFA,{'JsbTHeqjJ5W9VPRptV0aLA': 1},
187,F-d_eLOWbWD2x2Rg_3bLcQ,{'sbAkrBIVXuQG1U8e2wyhqQ': 1},
