,business_id,clusters,after_Jan2010_count,after_Jan2014_count,after_Jun2014_count,after_Jan2015_count,ratings_avg,users_sum,categories,city,state,name,review_count,stars,latitude,longitude,attributes[Alcohol],attributes[Ambience][casual],attributes[Ambience][classy],attributes[Ambience][divey],attributes[Ambience][hipster],attributes[Ambience][intimate],attributes[Ambience][romantic],attributes[Ambience][touristy],attributes[Ambience][trendy],attributes[Ambience][upscale],attributes[Delivery],neighborhoods,open,regression_value,weighted_regression_value
90,kFXds2J2oXyP8dRKmPOVAg,19,3,1,1,1,4.098265896,3.46,"[Local Services, Shipping Centers, Printing Services, Signmaking, Professional Services]",Pittsburgh,PA,FedEx Office Print & Ship Center,3,4,40.437713,-79.918888,,,,,,,,,,,,[Squirrel Hill],TRUE,12,14.18
91,tv8cS4aaA1VDaInYgggb6g,46,36,14,9,5,2.843782459,80.23,"[Nightlife, Comedy Clubs]",Homestead,PA,Improv Comedy Club,40,3,40.4089836,-79.9148477,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,[Homestead],TRUE,120,228.1566667
92,4NhJV3Hw3OoTKbnjmIQ9UA,3,5,1,1,1,5,4.82,"[Automotive, Body Shops]",Pittsburgh,PA,B & M Automotive Services,6,4.5,40.4639651,-79.9528929,,,,,,,,,,,,[Bloomfield],TRUE,27,24.1
93,4aFpqIBq-dFz7Fu1sIL6iA,15,46,13,10,3,3.074815282,89.77666667,"[Bars, Nightlife, Lounges]",Pittsburgh,PA,Tiki Lounge,52,3,40.4287658,-79.9773699,full_bar,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[South Side],TRUE,156,276.0466666
94,E5a7jOdolVv-LAHnDAEpew,15,35,11,7,6,3.762571039,50.14833333,"[Bars, Music Venues, Arts & Entertainment, Dance Clubs, Nightlife, Lounges]",Pittsburgh,PA,Diesel Club Lounge,44,3.5,40.4289717,-79.9825413,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,[South Side],TRUE,154,188.6866666
95,EzqtAtYgobZubPJ7AMNFsA,15,3,0,0,0,2.607656472,8.228333333,"[Party Supplies, Shopping, Event Planning & Services, Wigs]",Pittsburgh,PA,Spirit Halloween,3,2.5,40.4273393,-79.9668182,,,,,,,,,,,,[South Side],TRUE,7.5,21.45666667
96,O3PnM1fH8vqDpk-kzYqh5A,47,37,11,9,4,4.127482453,61.26333333,"[Food, Coffee & Tea, Sandwiches, Restaurants]",Pittsburgh,PA,Cannon Coffee,41,4.5,40.3934598,-80.0201357,none,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Brookline],FALSE,184.5,252.8633333
97,OT3yVpDrDVITDCIYox8d9A,4,4,1,0,0,3.382239382,4.316666667,"[Restaurants, Italian]",Pittsburgh,PA,Buon Giorno Cafe,5,3.5,40.43866,-80.005135,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[Downtown],TRUE,17.5,14.6
98,Oq01QS2G1OvCsunccVSgxQ,19,74,27,21,8,3.580379881,94.24,"[Korean, Restaurants, Karaoke, Nightlife]",Pittsburgh,PA,Green Pepper,88,3.5,40.434176,-79.922987,beer_and_wine,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Squirrel Hill],TRUE,308,337.415
99,QPGMu7wXOciTRQVwklPoLA,15,56,29,24,9,4.069486144,77.16166667,"[American (Traditional), Sandwiches, Restaurants]",Pittsburgh,PA,Tootie's Famous Italian Beef,62,4,40.4286795,-79.9826031,none,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[South Side],TRUE,248,314.0083334
100,RlCP2U5tdnGigtMqdgaeXw,34,2,0,0,0,4,6.131666667,"[Books, Mags, Music & Video, Shopping, Bookstores]",Pittsburgh,PA,Bradley's Books,3,4,40.3931657,-80.0661701,,,,,,,,,,,,[],TRUE,12,24.52666667
101,VrkTAT-gBdhagkXLz1_eUg,48,13,7,6,3,3.536727744,20.55666667,"[Caribbean, Restaurants]",Pittsburgh,PA,Rasta House,12,4,40.456127,-80.006524,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[North Side],TRUE,48,72.70333334
102,_BpPAhDWWmebVL7MC6zkmA,4,16,14,14,4,3.506393001,24.76666667,"[Thai, Restaurants]",Pittsburgh,PA,Chili Noodle Corner,17,4,40.441237,-80.003478,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Downtown],FALSE,68,86.84166667
103,bcyUzl_0Cy2ZhGwf-GxBKw,49,7,5,4,2,3.351383306,7.048333333,"[Veterinarians, Pets]",Pittsburgh,PA,Edgebrook Veterinary Clinic,7,3.5,40.4018428,-80.0003315,,,,,,,,,,,,[Carrick],TRUE,24.5,23.62166667
104,dWg_Wkun000du6jiI3TPUw,32,33,14,7,4,4.192125126,64.255,"[Food, Specialty Food]",Pittsburgh,PA,Penzeys Spices,45,4.5,40.450319,-79.9853489,,,,,,,,,,,,[Strip District],TRUE,202.5,269.365
105,eT5Ck7Gg1dBJobca9VFovw,50,28,8,8,5,3.59502236,85.71666667,"[Food, Grocery]",Homestead,PA,Giant Eagle,31,3.5,40.4111498,-79.908469,,,,,,,,,,,,[Homestead],TRUE,108.5,308.1533333
106,gigNV0IN6uy8DAsLFHurPQ,19,37,11,10,4,4.256168127,82.95333333,"[Greek, Restaurants]",Pittsburgh,PA,The Greek Gourmet,43,4.5,40.432671,-79.923474,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Squirrel Hill],TRUE,193.5,353.0633333
107,jDb0hsWnAlSEefiCdoRt4Q,2,3,1,1,1,4.8125,5.333333333,"[Bars, Nightlife]",Pittsburgh,PA,AD's PCafe,3,4.5,40.439681,-79.957556,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,[Oakland],TRUE,13.5,25.66666667
108,khVFkvx8Kc6Bg3CMzgifGw,51,31,18,16,8,3.8020634,60.095,"[Bars, Food, Beer, Wine & Spirits, Pubs, Nightlife, Sports Bars]",Carnegie,PA,99 Bottles,32,4,40.3985082,-80.0829563,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[],TRUE,128,228.485
109,puiWChvCK4z4LGs4qdqfWg,3,5,5,2,2,5,4.715,"[Optometrists, Health & Medical]",Pittsburgh,PA,Shadyside Eye Associates,5,5,40.455356,-79.93125,,,,,,,,,,,,[Shadyside],TRUE,25,23.575
110,rW9lt8JvcCIAztOXcq7Rgg,25,35,16,13,3,3.839913893,31.74333333,"[Hair Salons, Beauty & Spas]",Pittsburgh,PA,Nadia Salon,38,4,40.451536,-79.9331801,,,,,,,,,,,,[Shadyside],TRUE,152,121.8916667
111,sJ0IiEvM--BRApoyAQ51cw,19,45,12,8,2,4.590643913,61.13666667,"[Music & DVDs, Books, Mags, Music & Video, Vinyl Records, Shopping]",Pittsburgh,PA,Jerry's Records,56,4.5,40.4327703,-79.9234435,,,,,,,,,,,,[Squirrel Hill],TRUE,252,280.6566667
112,w7VSMULJ9GtRi3CBRxoJtg,32,103,32,24,11,3.959774072,285.6366667,"[Grocery, Food, Seafood, Seafood Markets, Specialty Food, Restaurants]",Pittsburgh,PA,Robert Wholey and Co Fish Market,140,4,40.450111,-79.9858749,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Strip District],TRUE,560,1131.056667
113,z4DKAl8RBUGAxkfD6XYEGA,52,2,0,0,0,4,14.9,"[Television Stations, Mass Media]",Pittsburgh,PA,WQED Pittsburgh,3,4.5,40.446888,-79.944676,,,,,,,,,,,,[Squirrel Hill],TRUE,13.5,59.6
114,0dAVMBoh0nK56--4dGAaDA,4,4,4,4,0,2.722222222,5.43,"[Indian, Restaurants]",Pittsburgh,PA,Curry Leaf Indian Bistro,4,3,40.43766,-80.000574,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,[Downtown],FALSE,12,14.78166667
115,1up3nbbWu9cenLZ04ouTHA,3,4,1,1,1,4.62560154,6.926666667,"[Thrift Stores, Shopping]",Pittsburgh,PA,Junior League of Pittsburgh,5,4.5,40.4609914,-79.9483345,,,,,,,,,,,,[Bloomfield],FALSE,22.5,32.04
116,4q2nThFVuU3BZoEMkYQ1yg,25,12,8,6,3,4.105523538,32.67833333,"[Fashion, Shopping, Sporting Goods, Accessories, Women's Clothing, Sports Wear]",Pittsburgh,PA,Banana Republic,14,4,40.4514772,-79.9323061,,,,,,,,,,,,[Shadyside],TRUE,56,134.1616667
117,7XX-2YyRTLVvki-qsM3sVQ,32,3,2,1,0,5,8.681666667,"[Shopping, Arts & Crafts, Local Services, Furniture Reupholstery, Furniture Repair, Fabric Stores]",Pittsburgh,PA,Gene Sanes,3,5,40.4496627,-79.986549,,,,,,,,,,,,[Strip District],TRUE,15,43.40833334
118,93UCt9OgWYmypZCpXtUu8g,53,105,40,29,16,3.762668248,132.1216667,"[Pizza, Restaurants]",Pittsburgh,PA,Beto's Pizza,127,4,40.4127159,-80.0303354,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Banksville, Beechview]",TRUE,508,497.1300002
119,Bi-ykvEO5I6ZubfKYc-hAg,25,1,0,0,0,2.804659498,5.58,"[Bars, Nightlife, Lounges]",Pittsburgh,PA,Alto Lounge,4,2.5,40.4511151,-79.9349322,full_bar,,,,,,,,,,,[Shadyside],TRUE,10,15.65
120,JdC6XlQIksJMrqJBlnz0uw,2,3,0,0,0,3.846949328,6.446666667,[Active Life],Pittsburgh,PA,Pittsburgh Athletic Association,3,4,40.444788,-79.9543129,,,,,,,,,,,,[Oakland],TRUE,12,24.8
121,NJcLaATrb0Y6Cq3sDHhASw,12,38,14,14,6,3.541964622,44.28333333,"[Mexican, Restaurants]",Pittsburgh,PA,Cocina Mendoza,42,3.5,40.368716,-80.034629,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[],TRUE,147,156.85
122,RjavzMXChoFWdsIZnfs5YQ,19,279,132,98,47,3.914154904,394.975,"[Chinese, Restaurants]",Pittsburgh,PA,Everyday Noodles,314,4,40.4381401,-79.9201014,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[Squirrel Hill],TRUE,1256,1545.993333
123,SZTRq_zknfhNyZXv_VOf1g,51,4,1,0,0,2.691683778,16.23333333,"[Food, Automotive, Convenience Stores, Gas & Service Stations]",Carnegie,PA,GetGo Fuel Station,4,2.5,40.396745,-80.084329,,,,,,,,,,,,[],TRUE,10,43.69499999
124,Se7PDo-I5jBs5fU1LVmk_g,4,8,3,2,1,5,13.11333333,"[Flowers & Gifts, Shopping, Toy Stores]",Pittsburgh,PA,S.W. Randall Toyes & Giftes,13,5,40.4419287,-79.9974018,,,,,,,,,,,,[Downtown],TRUE,65,65.56666665
125,YeiH-kbGrwmIJlauSP_-dA,15,109,41,36,10,3.268439431,186.15,"[Food, Desserts, American (Traditional), Restaurants]",Pittsburgh,PA,The Cheesecake Factory,136,3.5,40.4284111,-79.9653483,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,[South Side],TRUE,476,608.4200001
126,bGE_OpgomJMZINS2N06weQ,54,2,0,0,0,2.523219814,2.153333333,"[Beauty & Spas, Nail Salons]",Pittsburgh,PA,European Nail,3,2.5,40.38229,-80.095557,,,,,,,,,,,,[],TRUE,7.5,5.433333332
127,cyDDwKfTjeJn4pqFE5s-vQ,3,20,0,0,0,3.004824867,35.925,"[Asian Fusion, Restaurants]",Pittsburgh,PA,Miss Saigon 88 Cafe,20,3,40.451222,-79.9515915,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,[Oakland],FALSE,60,107.9483333
128,eZN1rBpqvr_JfDz_ovmGng,15,90,36,24,9,4.042318044,180.8133333,"[Burgers, Bars, Pizza, Nightlife, Restaurants]",Pittsburgh,PA,Winghart's Burger & Whiskey Bar,100,4,40.4290553,-79.9831387,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[South Side],TRUE,400,730.9049998
129,fnAU_q5JWWuPzMvwtQh3Tg,55,4,1,1,1,2.366423358,3.425,"[Automotive, Motorcycle Dealers]",Pittsburgh,PA,Bohn M J Cycle Shop,5,2,40.39261,-79.9968169,,,,,,,,,,,,[Overbrook],TRUE,10,8.105000001
130,iQoRjkc6GwmlYnRDPF4cLw,12,2,1,1,0,3.426086957,1.725,"[Food, Ice Cream & Frozen Yogurt]",Pittsburgh,PA,Yogen Fruz,3,3.5,40.368716,-80.034629,,,,,,,,,,,,[],FALSE,10.5,5.910000001
131,pZGqd2oocAVEfoghHsm2Sw,15,4,2,2,1,2.189514396,3.878333333,"[Sandwiches, Restaurants]",Pittsburgh,PA,Jimmy John's,5,2.5,40.42890288,-79.98128289,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[South Side],TRUE,12.5,8.491666665
132,vWnwaD-kykqiEc2Q0hbYsw,56,5,1,0,0,2.603279491,6.81,"[Burgers, Fast Food, Restaurants]",Pittsburgh,PA,McDonald's,7,2,40.3988343,-80.026459,none,,,,,,,,,,FALSE,[Beechview],TRUE,14,17.72833333
133,xVg9m8i6aW-NOicaBZqpxg,4,9,4,2,2,5,12.24166667,"[Women's Clothing, Men's Clothing, Fashion, Shopping, Accessories]",Pittsburgh,PA,Larrimor's,10,5,40.4411909,-80.0004856,,,,,,,,,,,,[Downtown],TRUE,50,61.20833335
134,2tXpqXexE-rn2iDRutiBXQ,57,4,0,0,0,3.042036766,51.225,"[Chicken Wings, Restaurants]",Pittsburgh,PA,Quaker Steak & Lube,5,3.5,40.4480946,-80.0042488,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,[North Side],TRUE,17.5,155.8283333
135,5MChfa-jZfMo3vBpolkSbw,3,64,18,13,7,3.51398196,84.81166667,"[Restaurants, Italian]",Pittsburgh,PA,Alexander's Italian Bistro,78,3.5,40.458394,-79.9436629,full_bar,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,[Bloomfield],TRUE,273,298.0266667
136,I9-Ei8_KYtMjbixNJSCvwA,22,3,0,0,0,2.963722792,13.32333333,"[Food, Ice Cream & Frozen Yogurt, Delis, Restaurants]",Pittsburgh,PA,The Isaly Company,4,3.5,40.4534946,-79.9993338,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[North Side],TRUE,14,39.48666666
137,O4RRKwq-kNY0JrrM8h38hw,58,4,3,0,0,4.142180095,7.033333333,[Local Services],Pittsburgh,PA,National Aviary at Night,4,4.5,40.46988,-80.0157,,,,,,,,,,,,[North Side],TRUE,18,29.13333333
138,U3FZfxY-g6SgQf5ZT6oU0Q,57,75,25,20,7,3.525263566,120.4633333,"[Bars, American (New), Nightlife, Restaurants]",Pittsburgh,PA,BZ's Bar and Grill,80,3.5,40.4481681,-80.0042326,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[North Side],TRUE,280,424.6649999
139,Verns0y0NTYj96SyvKgnhA,2,5,1,1,1,1.748743719,3.98,"[Optometrists, Ophthalmologists, Health & Medical, Doctors]",Pittsburgh,PA,UPMC Eye Center,6,1.5,40.44098655,-79.95777726,,,,,,,,,,,,[Oakland],TRUE,9,6.960000002
140,bMWQx26vgHuwVHsMD2qJFw,59,3,2,1,0,4.203828829,4.44,"[Breakfast & Brunch, Restaurants]",Pittsburgh,PA,Pamela's,3,4.5,40.4814889,-79.9744179,none,,,,,,,,,,FALSE,[Millvale],TRUE,13.5,18.665
141,cs9iu_1abcCXOuelaO-Gfg,15,20,7,5,3,3.436123554,35.72,"[Coffee & Tea, Food, Bars, Middle Eastern, Nightlife, Hookah Bars, Restaurants]",Pittsburgh,PA,Hookah Bookah Cafe,22,3.5,40.42749,-79.969565,none,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[South Side],TRUE,77,122.7383333
142,m4LaTWm5vP01mGpFcqoPZw,60,120,66,48,27,3.264316944,216.905,"[Gastropubs, American (New), Restaurants]",Pittsburgh,PA,Social,125,3,40.457185,-79.916872,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Shadyside],TRUE,375,708.0466667
143,mifvvz8B_BCWbmaJffov7A,10,15,4,4,2,4.76032737,103.0433333,"[Women's Clothing, Fashion, Shopping, Shoe Stores]",Pittsburgh,PA,Pavement,24,4.5,40.4661709,-79.9648776,,,,,,,,,,,,[Lawrenceville],TRUE,108,490.5199998
144,nDJEOWtULWInFrO7di-6mw,61,2,2,1,0,4.621338912,2.39,"[Hair Salons, Beauty & Spas]",Pittsburgh,PA,Salon Boheme,3,4.5,40.4528002,-79.9289463,,,,,,,,,,,,[Shadyside],TRUE,13.5,11.045
145,s8_GT11c1h7pyIdpyje6Kw,62,10,4,4,2,3.003335557,9.993333333,"[Mattresses, Shopping, Home & Garden, Furniture Stores]",Pittsburgh,PA,Original Mattress Factory,13,3,40.4926841,-79.9090958,,,,,,,,,,,,[Aspinwall],TRUE,39,30.01333333
146,ucgQhC2-OzxSa1yX1I095g,63,5,2,2,2,4.211045365,6.76,"[Shopping, Nurseries & Gardening, Home & Garden]",Pittsburgh,PA,Chapon's Greenhouse & Supply,5,4.5,40.37223,-79.943578,,,,,,,,,,,,[Hays],TRUE,22.5,28.46666667
147,wlS-0nxpHQaFqv_iZ01fvw,3,101,28,23,13,3.814693273,157.4416667,"[Food, Ice Cream & Frozen Yogurt, Coffee & Tea]",Pittsburgh,PA,Oh Yeah! Ice Cream & Coffee,132,3.5,40.457865,-79.9254799,,,,,,,,,,,,[Shadyside],FALSE,462,600.5916669
148,0iLGx8ilwfncucnYAknzzw,30,14,13,8,4,4.013578972,20.98833333,"[Sandwiches, Restaurants]",Pittsburgh,PA,Lebo Subs,16,4,40.3819604,-80.0443604,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[],TRUE,64,84.23833331
149,EXkeYc5s-K-X5gFbj3DNyA,19,4,0,0,0,4.599587912,14.56,"[Hair Salons, Beauty & Spas, Nail Salons]",Pittsburgh,PA,Timothy's of Squirrel Hill,6,4,40.4381768,-79.9212196,,,,,,,,,,,,[Squirrel Hill],TRUE,24,66.97
150,Ewum0uSpxz5XGlXHGmzqeQ,15,59,23,22,12,4.031101761,83.97166667,"[Asian Fusion, Cambodian, Restaurants]",Pittsburgh,PA,Cambod-Ican Kitchen,77,4,40.429129,-79.981899,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[South Side],TRUE,308,338.4983334
151,MciNu1Ab0mwojYWqvNyvuQ,51,5,0,0,0,3.53128655,17.1,"[Food, Coffee & Tea]",Carnegie,PA,For All Seasons,4,4,40.3981808,-80.0832802,,,,,,,,,,,,[],FALSE,16,60.38500001
152,PJmNg6ahKgd53gOLBvSZjg,15,14,9,8,3,3.742534103,40.685,"[Food, Coffee & Tea, Juice Bars & Smoothies]",Pittsburgh,PA,Cup ka Joe,14,4.5,40.42640372,-79.96729122,,,,,,,,,,,,[South Side],TRUE,63,152.265
153,RBzDabMqb7Y6UljipSzQcA,64,16,8,6,2,3.672998851,21.75833333,"[Cafes, Restaurants]",Pittsburgh,PA,Blue Elephant Cafe,17,3.5,40.499801,-79.868143,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[],FALSE,59.5,79.91833332
154,SvoJ3Y3uqDfB4iGUaWXh8Q,4,31,13,6,2,3.362910887,52.63,"[Pizza, Restaurants]",Pittsburgh,PA,Pizza Parma,36,3,40.44389,-79.9985899,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[Downtown],TRUE,108,176.99
155,bpoUILucBUsbR3zWuWAM3g,3,2,0,0,0,5,3.138333333,"[Shopping, Home Decor, Home & Garden]",Pittsburgh,PA,Penhollows,4,4,40.457589,-79.9254969,,,,,,,,,,,,[Shadyside],TRUE,16,15.69166667
156,bulkC_6uGn5FM0vz3Kt0ZQ,2,67,25,22,11,3.018328461,80.385,"[Sushi Bars, Chinese, Restaurants]",Pittsburgh,PA,Little Asia,71,3,40.44551,-79.9486512,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[Oakland],TRUE,213,242.6283333
157,dojsd6ReoLkA9pXxlNTDUw,60,4,4,3,1,2.276516805,15.27333333,"[Asian Fusion, Buffets, Chinese, Restaurants]",Pittsburgh,PA,China Buffet,4,2.5,40.458013,-79.917439,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[East Liberty],TRUE,10,34.76999999
158,lVH--3M6eVaNf5CBDkZJiw,65,7,4,4,2,2.467015469,14.65333333,"[Pizza, Restaurants]",Pittsburgh,PA,Vincenzo's Pizza & Pasta,8,2,40.395085,-80.033727,none,,,,,,,,,,TRUE,[Dormont],TRUE,16,36.15
159,liZsZYK2st1etzVYazpylw,19,25,9,7,3,2.349368255,50.65333333,"[Food, Grocery, Shopping, Drugstores]",Pittsburgh,PA,Giant Eagle,33,2,40.43550914,-79.92262898,,,,,,,,,,,,[Squirrel Hill],TRUE,66,119.0033333
160,mLVo9T73OkepUtOcZKKWVg,66,3,2,1,0,4.636546185,2.49,"[Auto Repair, Automotive]",Pittsburgh,PA,Ed Dinneen's Auto Service,3,4.5,40.4386288,-79.8919682,,,,,,,,,,,,[],TRUE,13.5,11.545
161,n5OSE92oEzDCQLCDrzrS7A,10,10,0,0,0,4.064364207,9.555,"[Food, Specialty Food, Desserts, Chocolatiers & Shops]",Pittsburgh,PA,Sinful Sweets,11,4,40.4719662,-79.9595465,,,,,,,,,,,,[Lawrenceville],FALSE,44,38.835
162,ozyBhDBzZg8TRtHIP1wWUw,67,6,2,2,0,2.742075974,6.888333333,"[Bars, American (Traditional), Nightlife, Restaurants]",Pittsburgh,PA,Baja Bar & Grill,6,2.5,40.48593,-79.873137,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[],TRUE,15,18.88833333
163,slc44MJu58XNJdUa3B6dZg,4,19,0,0,0,3.945307225,34.55666667,"[Restaurants, Italian]",Pittsburgh,PA,Bella Sera Urban Trattoria,21,3.5,40.4411853,-80.0026939,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Downtown],FALSE,73.5,136.3366667
164,takv9AY8InjnJR_vqryHGg,2,10,2,1,0,3.244151236,15.03166667,"[Sandwiches, Restaurants]",Pittsburgh,PA,Pittsburgh Pretzel Sandwich Shop,10,3,40.440661,-79.958699,none,,,,,,,,,,FALSE,[Oakland],FALSE,30,48.76500001
165,zFVaT1AGqZHZKuBi3NPnyA,32,5,1,0,0,3.655568503,10.01166667,"[Chinese, Restaurants]",Pittsburgh,PA,Little Shanghai,9,3.5,40.4488823,-79.9873238,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Strip District],FALSE,31.5,36.59833334
166,5Zp_mmBitow3YByKKjC9yg,68,45,14,11,6,4.203770754,51.095,"[Breakfast & Brunch, Restaurants]",Sharpsburg,PA,Cafe On Main,47,4,40.4946785,-79.9330792,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Sharpsburg],TRUE,188,214.7916667
167,9T-voT8ud9489f_VKdqv2Q,4,3,2,1,1,4.027158492,4.111666667,"[Doctors, Medical Centers, Health & Medical, Obstetricians & Gynecologists]",Pittsburgh,PA,Planned Parenthood,4,4,40.4434897,-79.9968471,,,,,,,,,,,,[Downtown],TRUE,16,16.55833333
168,E4sfk6fLLirdOaRGgVdLGw,25,10,2,2,2,4.6,10,[],Pittsburgh,PA,Natural Eyebrows Threading,14,4.5,40.4505754,-79.9345359,,,,,,,,,,,,[Shadyside],TRUE,63,46
169,JnZOjrlGpovl1OqnTYL6Bg,4,7,3,3,1,4.620951619,8.336666667,"[Hotels & Travel, Car Rental]",Pittsburgh,PA,Enterprise Rent-A-Car,9,4.5,40.4446866,-79.9933748,,,,,,,,,,,,[Downtown],TRUE,40.5,38.52333333
170,McHO_tvPofRkZVFpaZaWRA,3,21,5,4,3,2.954188866,39.72833333,"[Food, Coffee & Tea]",Pittsburgh,PA,Crazy Mocha,28,3.5,40.4629248,-79.9508171,,,,,,,,,,,,[Bloomfield],TRUE,98,117.365
171,PR6DQ-ZJPOpPv2neGN1BGQ,69,4,2,1,1,5,3.545,"[Pet Services, Dog Walkers, Pets]",Pittsburgh,PA,Anna's Animals,4,5,40.460595,-79.936873,,,,,,,,,,,,[Bloomfield],TRUE,20,17.725
172,QJgRZ0kTjvUSvmIm-3AEsQ,3,24,14,14,14,3.472527473,30.33333333,"[Burgers, Bars, American (Traditional), Nightlife, Restaurants]",Pittsburgh,PA,Tipsy Cow,24,3.5,40.455763,-79.931512,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Shadyside],TRUE,84,105.3333333
173,Sr9v3qm6MBUaePm6J5roWg,3,5,2,1,0,2.856135402,8.271666667,"[Food, Convenience Stores, Shopping, Drugstores]",Pittsburgh,PA,Rite Aid,4,3.5,40.464623,-79.952697,,,,,,,,,,,,[Bloomfield],TRUE,14,23.625
174,TE9WsqEr-IsNvlEu6FEpqg,2,8,2,2,2,4.621221865,7.775,"[Hair Salons, Beauty & Spas]",Pittsburgh,PA,Hair Friends,10,4.5,40.441741,-79.9574559,,,,,,,,,,,,[Oakland],TRUE,45,35.93
175,UmX2QDgm02TsWO1-d8elTQ,70,7,2,2,1,1.874356194,12.29666667,"[Bars, American (Traditional), Nightlife, Restaurants]",Pittsburgh,PA,Michael's Restaurant & Lounge,8,2,40.3855506,-79.9674432,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[],TRUE,16,23.04833334
176,VOHbBqOW3Q_sgGA14clGWA,15,4,0,0,0,3.603344482,7.475,"[Bars, Hookah Bars, Nightlife]",Pittsburgh,PA,The Hkan Hookah Bar,6,3.5,40.4282556,-79.9740375,full_bar,,,,,,,,,,,[South Side],FALSE,21,26.935
177,e5K0faj_czqdk0KoGzok8Q,71,7,1,1,1,5,7,"[Sushi Bars, Restaurants]",Pittsburgh,PA,TMD,5,5,40.455542,-79.953421,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Oakland],TRUE,25,35
178,f_yZqnq6bOpFpmS_E1nJww,34,3,1,1,0,1.655765921,2.905,"[Active Life, Mini Golf]",Pittsburgh,PA,Fitzy's Putt-N-Go,5,2.5,40.3935297,-80.0658378,,,,,,,,,,,,[],TRUE,12.5,4.810000001
