"","X","business_id","clusters","regression_value","after_Jan2010_count","after_Jan2014_count","after_Jun2014_count","after_Jan2015_count","ratings_avg","users_sum","weighted_regression_value","categories","city","state","name","review_count","stars","latitude","longitude","attributes.Alcohol.","attributes.Ambience..casual.","attributes.Ambience..classy.","attributes.Ambience..divey.","attributes.Ambience..hipster.","attributes.Ambience..intimate.","attributes.Ambience..romantic.","attributes.Ambience..touristy.","attributes.Ambience..trendy.","attributes.Ambience..upscale.","attributes.Delivery.","neighborhoods","open","predicted_value"
"76",75,"jDb0hsWnAlSEefiCdoRt4Q",6,13.5,3,1,1,1,4,1,4,"[Bars, Nightlife]","Pittsburgh","PA","AD's PCafe",3,4.5,40.439681,-79.957556,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"[Oakland]",TRUE,12.8550333333333
"77",76,"khVFkvx8Kc6Bg3CMzgifGw",39,128,31,18,16,8,3.867645648,52.095,201.485,"[Bars, Food, Beer, Wine & Spirits, Pubs, Nightlife, Sports Bars]","Carnegie","PA","99 Bottles",32,4,40.3985082,-80.0829563,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[]",TRUE,133.0484
"78",77,"rW9lt8JvcCIAztOXcq7Rgg",40,152,35,16,13,3,3.857996057,28.74333333,110.8916667,"[Hair Salons, Beauty & Spas]","Pittsburgh","PA","Nadia Salon",38,4,40.451536,-79.9331801,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Shadyside]",TRUE,154.579466666667
"79",78,"sJ0IiEvM--BRApoyAQ51cw",16,252,45,12,8,2,4.561146052,52.47,239.3233333,"[Music & DVDs, Books, Mags, Music & Video, Vinyl Records, Shopping]","Pittsburgh","PA","Jerry's Records",56,4.5,40.4327703,-79.9234435,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Squirrel Hill]",TRUE,221.664883333333
"80",79,"w7VSMULJ9GtRi3CBRxoJtg",23,560,103,32,24,11,4.017619252,255.97,1028.39,"[Grocery, Food, Seafood, Seafood Markets, Specialty Food, Restaurants]","Pittsburgh","PA","Robert Wholey and Co Fish Market",140,4,40.450111,-79.9858749,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Strip District]",TRUE,555.780500000001
"81",80,"1up3nbbWu9cenLZ04ouTHA",1,22.5,4,1,1,1,4.278293136,3.593333333,15.37333333,"[Thrift Stores, Shopping]","Pittsburgh","PA","Junior League of Pittsburgh",5,4.5,40.4609914,-79.9483345,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Bloomfield]",FALSE,20.812
"82",81,"4q2nThFVuU3BZoEMkYQ1yg",40,56,12,8,6,3,4.14042195,31.67833333,131.1616667,"[Fashion, Shopping, Sporting Goods, Accessories, Women's Clothing, Sports Wear]","Pittsburgh","PA","Banana Republic",14,4,40.4514772,-79.9323061,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Shadyside]",TRUE,55.4992166666666
"83",82,"93UCt9OgWYmypZCpXtUu8g",41,508,105,40,29,16,3.782237679,108.7883333,411.4633332,"[Pizza, Restaurants]","Pittsburgh","PA","Beto's Pizza",127,4,40.4127159,-80.0303354,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Banksville, Beechview]",TRUE,478.082083333334
"84",83,"JdC6XlQIksJMrqJBlnz0uw",6,12,3,0,0,0,4.142259414,4.78,19.8,"[Active Life]","Pittsburgh","PA","Pittsburgh Athletic Association",3,4,40.444788,-79.9543129,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Oakland]",TRUE,12.0723833333333
"85",84,"NJcLaATrb0Y6Cq3sDHhASw",27,147,38,14,14,6,3.653025686,38.28333333,139.85,"[Mexican, Restaurants]","Pittsburgh","PA","Cocina Mendoza",42,3.5,40.368716,-80.034629,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[]",TRUE,159.60585
"86",85,"RjavzMXChoFWdsIZnfs5YQ",16,1256,279,132,98,47,4.02490448,324.975,1307.993333,"[Chinese, Restaurants]","Pittsburgh","PA","Everyday Noodles",314,4,40.4381401,-79.9201014,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"[Squirrel Hill]",TRUE,1226.05265
"87",86,"SZTRq_zknfhNyZXv_VOf1g",39,10,4,1,0,0,2.392105263,8.233333333,19.695,"[Food, Automotive, Convenience Stores, Gas & Service Stations]","Carnegie","PA","GetGo Fuel Station",4,2.5,40.396745,-80.084329,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,11.5473666666667
"88",87,"Se7PDo-I5jBs5fU1LVmk_g",2,65,8,3,2,1,5,12.11333333,60.56666665,"[Flowers & Gifts, Shopping, Toy Stores]","Pittsburgh","PA","S.W. Randall Toyes & Giftes",13,5,40.4419287,-79.9974018,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Downtown]",TRUE,52.4071833333333
"89",88,"YeiH-kbGrwmIJlauSP_-dA",8,476,109,41,36,10,3.200450404,162.8166667,521.0866667,"[Food, Desserts, American (Traditional), Restaurants]","Pittsburgh","PA","The Cheesecake Factory",136,3.5,40.4284111,-79.9653483,"full_bar",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"[South Side]",TRUE,417.919216666667
"90",89,"bGE_OpgomJMZINS2N06weQ",42,7.5,2,0,0,0,5,0.82,4.1,"[Beauty & Spas, Nail Salons]","Pittsburgh","PA","European Nail",3,2.5,40.38229,-80.095557,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,10.5892833333333
"91",90,"eZN1rBpqvr_JfDz_ovmGng",8,400,90,36,24,9,4.069803059,162.1466667,659.9050001,"[Burgers, Bars, Pizza, Nightlife, Restaurants]","Pittsburgh","PA","Winghart's Burger & Whiskey Bar",100,4,40.4290553,-79.9831387,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[South Side]",TRUE,427.56195
"92",91,"fnAU_q5JWWuPzMvwtQh3Tg",43,10,4,1,1,1,2.929896907,2.425,7.104999999,"[Automotive, Motorcycle Dealers]","Pittsburgh","PA","Bohn M J Cycle Shop",5,2,40.39261,-79.9968169,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Overbrook]",TRUE,14.2437833333333
"93",92,"vWnwaD-kykqiEc2Q0hbYsw",44,14,5,1,0,0,2.263237979,5.476666667,12.395,"[Burgers, Fast Food, Restaurants]","Pittsburgh","PA","McDonald's",7,2,40.3988343,-80.026459,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"[Beechview]",TRUE,14.2817166666667
"94",93,"xVg9m8i6aW-NOicaBZqpxg",2,50,9,4,2,2,5,11.24166667,56.20833335,"[Women's Clothing, Men's Clothing, Fashion, Shopping, Accessories]","Pittsburgh","PA","Larrimor's",10,5,40.4411909,-80.0004856,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Downtown]",TRUE,49.1574833333333
"95",94,"2tXpqXexE-rn2iDRutiBXQ",45,17.5,4,0,0,0,3.01643561,49.89166667,150.495,"[Chicken Wings, Restaurants]","Pittsburgh","PA","Quaker Steak & Lube",5,3.5,40.4480946,-80.0042488,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"[North Side]",TRUE,17.6140666666667
"96",95,"5MChfa-jZfMo3vBpolkSbw",1,273,64,18,13,7,3.522293149,68.145,240.0266666,"[Restaurants, Italian]","Pittsburgh","PA","Alexander's Italian Bistro",78,3.5,40.458394,-79.9436629,"full_bar",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"[Bloomfield]",TRUE,273.3308
"97",96,"I9-Ei8_KYtMjbixNJSCvwA",14,14,3,0,0,0,2.780688843,11.32333333,31.48666666,"[Food, Ice Cream & Frozen Yogurt, Delis, Restaurants]","Pittsburgh","PA","The Isaly Company",4,3.5,40.4534946,-79.9993338,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[North Side]",TRUE,13.2154666666667
"98",97,"O4RRKwq-kNY0JrrM8h38hw",46,18,4,3,0,0,4,6.033333334,24.13333334,"[Local Services]","Pittsburgh","PA","National Aviary at Night",4,4.5,40.46988,-80.0157,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[North Side]",TRUE,17.1857
"99",98,"U3FZfxY-g6SgQf5ZT6oU0Q",45,280,75,25,20,7,3.60193523,101.7966667,366.6650001,"[Bars, American (New), Nightlife, Restaurants]","Pittsburgh","PA","BZ's Bar and Grill",80,3.5,40.4481681,-80.0042326,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[North Side]",TRUE,293.651316666667
"100",99,"cs9iu_1abcCXOuelaO-Gfg",8,77,20,7,5,3,3.311794705,30.72,101.7383333,"[Coffee & Tea, Food, Bars, Middle Eastern, Nightlife, Hookah Bars, Restaurants]","Pittsburgh","PA","Hookah Bookah Cafe",22,3.5,40.42749,-79.969565,"none",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[South Side]",TRUE,76.9842833333333
"101",100,"m4LaTWm5vP01mGpFcqoPZw",47,375,120,66,48,27,3.289247339,195.905,644.3799999,"[Gastropubs, American (New), Restaurants]","Pittsburgh","PA","Social",125,3,40.457185,-79.916872,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Shadyside]",TRUE,420.7137
"102",101,"mifvvz8B_BCWbmaJffov7A",4,108,15,4,4,2,4.770294628,101.71,485.1866666,"[Women's Clothing, Fashion, Shopping, Shoe Stores]","Pittsburgh","PA","Pavement",24,4.5,40.4661709,-79.9648776,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Lawrenceville]",TRUE,102.979483333333
"103",102,"ucgQhC2-OzxSa1yX1I095g",48,22.5,5,2,2,2,4.096385543,4.426666666,18.13333333,"[Shopping, Nurseries & Gardening, Home & Garden]","Pittsburgh","PA","Chapon's Greenhouse & Supply",5,4.5,40.37223,-79.943578,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Hays]",TRUE,22.5266166666667
"104",103,"wlS-0nxpHQaFqv_iZ01fvw",49,462,101,28,23,13,3.911299142,144.775,566.2583333,"[Food, Ice Cream & Frozen Yogurt, Coffee & Tea]","Pittsburgh","PA","Oh Yeah! Ice Cream & Coffee",132,3.5,40.457865,-79.9254799,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Shadyside]",FALSE,453.169083333333
"105",104,"0iLGx8ilwfncucnYAknzzw",50,64,14,13,8,4,3.964229134,19.98833333,79.23833333,"[Sandwiches, Restaurants]","Pittsburgh","PA","Lebo Subs",16,4,40.3819604,-80.0443604,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[]",TRUE,63.0091833333333
"106",105,"Ewum0uSpxz5XGlXHGmzqeQ",8,308,59,23,22,12,4.098317722,70.63833333,289.4983333,"[Asian Fusion, Cambodian, Restaurants]","Pittsburgh","PA","Cambod-Ican Kitchen",77,4,40.429129,-79.981899,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[South Side]",TRUE,295.048333333334
"107",106,"PJmNg6ahKgd53gOLBvSZjg",8,63,14,9,8,3,3.582586498,30.685,109.9316667,"[Food, Coffee & Tea, Juice Bars & Smoothies]","Pittsburgh","PA","Cup ka Joe",14,4.5,40.42640372,-79.96729122,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[South Side]",TRUE,60.7931333333333
"108",107,"RBzDabMqb7Y6UljipSzQcA",51,59.5,16,8,6,2,4.049835758,17.75833334,71.91833336,"[Cafes, Restaurants]","Pittsburgh","PA","Blue Elephant Cafe",17,3.5,40.499801,-79.868143,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[]",FALSE,63.81115
"109",108,"SvoJ3Y3uqDfB4iGUaWXh8Q",2,108,31,13,6,2,3.359017426,47.63,159.99,"[Pizza, Restaurants]","Pittsburgh","PA","Pizza Parma",36,3,40.44389,-79.9985899,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"[Downtown]",TRUE,113.014583333333
"110",109,"bulkC_6uGn5FM0vz3Kt0ZQ",6,213,67,25,22,11,3.115990965,73.05166667,227.6283333,"[Sushi Bars, Chinese, Restaurants]","Pittsburgh","PA","Little Asia",71,3,40.44551,-79.9486512,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"[Oakland]",TRUE,223.900833333333
"111",110,"lVH--3M6eVaNf5CBDkZJiw",52,16,7,4,4,2,2.844679634,11.65333333,33.14999999,"[Pizza, Restaurants]","Pittsburgh","PA","Vincenzo's Pizza & Pasta",8,2,40.395085,-80.033727,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"[Dormont]",TRUE,19.1132666666667
"112",111,"liZsZYK2st1etzVYazpylw",16,66,25,9,7,3,2.2563929,44.32,100.0033333,"[Food, Grocery, Shopping, Drugstores]","Pittsburgh","PA","Giant Eagle",33,2,40.43550914,-79.92262898,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Squirrel Hill]",TRUE,66.8863166666667
"113",112,"ozyBhDBzZg8TRtHIP1wWUw",53,15,6,2,2,0,1,2.555,2.555,"[Bars, American (Traditional), Nightlife, Restaurants]","Pittsburgh","PA","Baja Bar & Grill",6,2.5,40.48593,-79.873137,"full_bar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[]",TRUE,13.66495
"114",113,"5Zp_mmBitow3YByKKjC9yg",54,188,45,14,11,6,4.041403921,34.095,137.7916667,"[Breakfast & Brunch, Restaurants]","Sharpsburg","PA","Cafe On Main",47,4,40.4946785,-79.9330792,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Sharpsburg]",TRUE,190.567366666667
"115",114,"9T-voT8ud9489f_VKdqv2Q",2,16,3,2,1,1,3.714515264,3.111666667,11.55833333,"[Doctors, Medical Centers, Health & Medical, Obstetricians & Gynecologists]","Pittsburgh","PA","Planned Parenthood",4,4,40.4434897,-79.9968471,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Downtown]",TRUE,15.6256833333333
"116",115,"E4sfk6fLLirdOaRGgVdLGw",40,63,10,2,2,2,5,2,10,"[]","Pittsburgh","PA","Natural Eyebrows Threading",14,4.5,40.4505754,-79.9345359,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Shadyside]",TRUE,57.2196
"117",116,"JnZOjrlGpovl1OqnTYL6Bg",2,40.5,7,3,3,1,4.782635852,5.336666667,25.52333333,"[Hotels & Travel, Car Rental]","Pittsburgh","PA","Enterprise Rent-A-Car",9,4.5,40.4446866,-79.9933748,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Downtown]",TRUE,38.205
"118",117,"McHO_tvPofRkZVFpaZaWRA",1,98,21,5,4,3,3.045316165,33.395,101.6983333,"[Food, Coffee & Tea]","Pittsburgh","PA","Crazy Mocha",28,3.5,40.4629248,-79.9508171,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Bloomfield]",TRUE,89.31255
"119",118,"QJgRZ0kTjvUSvmIm-3AEsQ",55,84,24,14,14,14,3.355932204,19.66666667,66.00000002,"[Burgers, Bars, American (Traditional), Nightlife, Restaurants]","Pittsburgh","PA","Tipsy Cow",24,3.5,40.455763,-79.931512,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Shadyside]",TRUE,84.4290833333334
"120",119,"Sr9v3qm6MBUaePm6J5roWg",1,14,5,2,1,0,3.343344925,5.271666667,17.625,"[Food, Convenience Stores, Shopping, Drugstores]","Pittsburgh","PA","Rite Aid",4,3.5,40.464623,-79.952697,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Bloomfield]",TRUE,19.6431
"121",120,"TE9WsqEr-IsNvlEu6FEpqg",6,45,8,2,2,2,4.565313653,6.775,30.93,"[Hair Salons, Beauty & Spas]","Pittsburgh","PA","Hair Friends",10,4.5,40.441741,-79.9574559,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Oakland]",TRUE,38.9055666666667
"122",121,"UmX2QDgm02TsWO1-d8elTQ",56,16,7,2,2,1,1.686190617,11.29666667,19.04833334,"[Bars, American (Traditional), Nightlife, Restaurants]","Pittsburgh","PA","Michael's Restaurant & Lounge",8,2,40.3855506,-79.9674432,"full_bar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[]",TRUE,15.73985
"123",122,"e5K0faj_czqdk0KoGzok8Q",57,25,7,1,1,1,5,1,5,"[Sushi Bars, Restaurants]","Pittsburgh","PA","TMD",5,5,40.455542,-79.953421,"full_bar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Oakland]",TRUE,26.5001
"124",123,"f_yZqnq6bOpFpmS_E1nJww",25,12.5,3,1,1,0,2,0.905,1.81,"[Active Life, Mini Golf]","Pittsburgh","PA","Fitzy's Putt-N-Go",5,2.5,40.3935297,-80.0658378,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,11.5342833333333
"125",124,"s8IAYfiw3fEasQc9aW-Ydw",6,32,9,5,4,1,3.598892861,14.45166667,52.01000001,"[Food, Coffee & Tea]","Pittsburgh","PA","Crazy Mocha Coffee",8,4,40.4414046,-79.9567511,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Oakland]",TRUE,33.12545
"126",125,"wHi8ODv7TGmeUB02XoX-mA",23,427.5,155,53,45,21,2.758643765,201.735,556.5149999,"[Seafood, Restaurants]","Pittsburgh","PA","Roland's Seafood Grill",171,2.5,40.4505899,-79.9842832,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Strip District]",TRUE,543.563083333333
"127",126,"MHt5qfGbk3-eteC7yS4K2Q",58,140,24,13,13,7,4.356395817,12.43,54.15000001,"[Bars, American (Traditional), Nightlife, Restaurants]","Pittsburgh","PA","Hog's Head Bar & Grill",28,5,40.482442,-79.996011,"full_bar",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[West View]",TRUE,106.833733333333
"128",127,"eznh0XjVtv924K-KYx_ilQ",34,129,39,14,11,4,3.197894269,89.91333333,287.5333334,"[American (Traditional), Diners, Restaurants]","Homestead","PA","Eat'n Park",43,3,40.4113236,-79.9132525,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Homestead]",TRUE,138.2606
"129",128,"iQLLIdmJSt6LQHSjpZERLA",34,12,2,0,0,0,3,3.228333333,9.684999999,"[Gift Shops, Flowers & Gifts, Shopping, Home Decor, Home & Garden]","Homestead","PA","Yankee Candle Co.",3,4,40.4075854,-79.9163491,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Homestead]",TRUE,11.2544
"130",129,"kGhwcN6hgxeJEZtNrKJnpg",59,384,88,38,32,14,4.144273591,59.505,246.605,"[Bars, Pubs, Nightlife, American (New), Chicken Wings, Restaurants]","Pittsburgh","PA","Bigham Tavern",96,4,40.432386,-80.015066,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Mt. Washington]",TRUE,384.949666666667
"131",130,"n1n3o-hv5JsBkvZRtJPZKA",2,186,61,34,32,15,3.270133903,51.53,168.51,"[Food, Breakfast & Brunch, Coffee & Tea, Vegetarian, Restaurants]","Pittsburgh","PA","City Cafe",62,3,40.4436153,-79.9961783,"none",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Downtown]",FALSE,219.7974
"132",131,"1u_8Lk1_0UsTmjW6b12bpw",60,241.5,61,20,16,9,3.134300104,95.96666666,300.7883333,"[Seafood, Restaurants]","Pittsburgh","PA","Joe's Crab Shack",69,3.5,40.4338974,-80.0042753,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[South Side]",TRUE,237.8927
"133",132,"26HlCqrwTikf-n5FXRS8qw",8,66.5,15,4,2,1,3.415418065,35.26166666,120.4333333,"[Food, Coffee & Tea]","Pittsburgh","PA","Starbucks",19,3.5,40.4286494,-79.9840364,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[South Side]",TRUE,65.5451666666667
"134",133,"3DzOW0I3EwntAKFaDl_T0w",61,18,4,1,0,0,4.468911916,2.573333334,11.5,"[Libraries, Public Services & Government]","Pittsburgh","PA","Carnegie Library of Pittsburgh",4,4.5,40.467605,-79.959082,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Lawrenceville]",TRUE,17.9307666666667
"135",134,"6LbeU_OT1E5MP022PhExvQ",6,36,6,1,0,0,5,4.948333333,24.74166667,"[Flowers & Gifts, Shopping, Florists]","Pittsburgh","PA","Gidas Flowers",8,4.5,40.4414403,-79.9572865,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"[Oakland]",TRUE,35.1066833333333
"136",135,"7wT532x2Qz5Hw9BqtBapqw",22,84,17,5,4,1,3.756676558,14.60333333,54.85999999,"[Bakeries, Food]","Bellevue","PA","Lincoln Bakery",21,4,40.4961113,-80.0572126,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"[Bellevue]",TRUE,76.8697333333333
"137",136,"9C5rKkDQsghpQKyBqPtKFw",34,70,18,5,5,2,3.916348393,35.78333334,140.14,"[Shopping, Cosmetics & Beauty Supply, Beauty & Spas]","Homestead","PA","Ulta Three Cosmetics",20,3.5,40.4079041,-79.9154609,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Homestead]",TRUE,72.2186499999999
"138",137,"EEuGTah-oEssSl3o6pK-ZQ",6,220.5,27,6,4,0,4.455084013,79.055,352.1966666,"[Museums, Arts & Entertainment]","Pittsburgh","PA","Carnegie Museums of Pittsburgh",49,4.5,40.444011,-79.950361,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Oakland]",TRUE,198.0337
"139",138,"L3D_HmxBnfV276Skw6s1fw",62,56,12,1,1,1,3.608829642,23.255,83.92333332,"[Arts & Entertainment, Nightlife, Music Venues]","Munhall","PA","Carnegie Library Music Hall",16,3.5,40.4070139,-79.902948,"none",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"[Homestead]",TRUE,55.17125
"140",139,"PQnjGSHINZjFMiGI1nPmgg",63,14,3,0,0,0,2.750943396,1.325,3.645,"[Active Life, Golf]","Pittsburgh","PA","Bob O'Connor Golf Course at Schenley Park",4,3.5,40.4383208,-79.9345418,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Squirrel Hill]",TRUE,12.2811
"141",140,"UG3hzAi0DLTBA7sLbXESCw",39,64,16,7,6,5,5,6.81,34.05,"[Pizza, Restaurants]","Carnegie","PA","Tomatoes II Pizzeria",16,4,40.39737198,-80.08383909,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"[]",TRUE,75.6110333333334
"142",141,"VkaQc_XSCyy1TQsmRXVZhw",16,144,24,8,7,1,4.200598912,45.63833333,191.7083333,"[Food, Ice Cream & Frozen Yogurt, Shaved Ice, Desserts]","Pittsburgh","PA","Rita's Italian Ice",32,4.5,40.437813,-79.919787,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Squirrel Hill]",TRUE,110.143333333333
"143",142,"YNY50yAv2pIEugxFMeCxMA",64,20,5,1,1,0,5,0.905,4.525,"[Real Estate, Real Estate Services, Home Services, Real Estate Agents]","Pittsburgh","PA","Berkshire Hathaway HomeServices The Preferred Realty",5,4,40.3523347,-80.0502414,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,19.6752333333333
"144",143,"Zd4ahFQYdVAXh4d9HO_xVA",2,129.5,30,10,5,3,2.829874727,61.2,173.1883333,"[Mediterranean, Restaurants]","Pittsburgh","PA","Crystal On Penn",37,3.5,40.446124,-79.9922519,"full_bar",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Strip District]",TRUE,97.3304999999999
"145",144,"_zXlFTRlfMmYcRPvy6HF1Q",4,40,8,4,1,1,4.999999999,24.35,121.75,"[Women's Clothing, Fashion, Shopping, Accessories]","Pittsburgh","PA","Mid-Atlantic Mercantile",8,5,40.4719669,-79.959546,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Lawrenceville]",TRUE,42.40265
"146",145,"ajR1_uSNNMEmvYZNeC7eBQ",4,17.5,4,0,0,0,2.325396826,3.359999999,7.813333333,"[Burgers, Fast Food, Restaurants]","Pittsburgh","PA","Wendy's",5,3.5,40.469244,-79.962146,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Lawrenceville]",TRUE,14.5545333333333
"147",146,"jTbAQmf14ZqUEXZvS1nLbw",65,14,2,0,0,0,5,0.745,3.725,"[Doctors, Cosmetic Surgeons, Beauty & Spas, Medical Spas, Skin Care, Health & Medical]","Pittsburgh","PA","Hurwitz Center for Plastic Surgery",4,3.5,40.436236,-79.964982,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Oakland]",TRUE,13.9445666666667
"148",147,"2i6lkGef2_GMudi6SbRX2w",66,31.5,6,2,1,0,4.152224824,4.27,17.73,"[Health & Medical, Chiropractors]","Pittsburgh","PA","Shady Hill Chiropractic Clinic",7,4.5,40.458477,-79.921901,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Shadyside]",TRUE,30.60585
"149",148,"KP7m5DCa0N0BIwSOJgxtyA",6,70,26,9,6,4,2.748155201,21.005,57.725,"[Hotels & Travel, Event Planning & Services, Hotels]","Pittsburgh","PA","Wyndham Pittsburgh University Center",28,2.5,40.44594082,-79.95482403,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Oakland]",TRUE,69.4001666666666
"150",149,"NPdUkI6ki3DBVpeSqmWVeg",50,20,3,1,1,1,5,1.82,9.1,"[Hair Salons, Nail Salons, Beauty & Spas]","Pittsburgh","PA","Be Salon",4,5,40.382187,-80.043783,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,17.2144833333333
"151",150,"StOzZjyUVTeh9jpn0JSALw",6,78,23,9,7,5,2.674321377,27.50666667,73.56166669,"[Pizza, Restaurants]","Pittsburgh","PA","Maximum Flavor Pizza Shop",26,3,40.4448524,-79.9486261,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"[Oakland]",TRUE,68.1308333333333
